entity_index,num_replicates,modality
1654,7,Compound
1655,7,Compound
1656,8,Compound
1657,5,Compound
1658,4,Compound
1659,7,Compound
1660,5,Compound
1661,6,Compound
1662,3,Compound
1663,4,Compound
1664,8,Compound
1665,8,Compound
1666,3,Compound
1667,8,Compound
1668,10,Compound
1669,3,Compound
1670,8,Compound
1671,5,Compound
1672,8,Compound
1673,3,Compound
1674,8,Compound
1675,3,Compound
1676,4,Compound
1677,5,Compound
1678,3,Compound
1679,7,Compound
1680,4,Compound
1681,8,Compound
1682,3,Compound
1683,8,Compound
1684,7,Compound
1685,4,Compound
1686,8,Compound
1687,4,Compound
1688,4,Compound
1689,5,Compound
1690,5,Compound
1691,5,Compound
1692,3,Compound
1693,4,Compound
1694,3,Compound
1695,8,Compound
1696,10,Compound
1697,5,Compound
1698,8,Compound
1699,5,Compound
1700,5,Compound
1701,3,Compound
1702,4,Compound
1703,4,Compound
1704,5,Compound
1705,7,Compound
1706,4,Compound
1707,4,Compound
1708,4,Compound
1709,5,Compound
1710,3,Compound
1711,8,Compound
1712,3,Compound
1713,4,Compound
1714,5,Compound
1715,4,Compound
1716,5,Compound
1717,8,Compound
1718,3,Compound
1719,4,Compound
1720,4,Compound
1721,8,Compound
1722,4,Compound
1723,4,Compound
1724,3,Compound
1725,4,Compound
1726,7,Compound
1727,5,Compound
1728,4,Compound
1729,7,Compound
1730,4,Compound
1731,5,Compound
1732,4,Compound
1733,5,Compound
1734,7,Compound
1735,8,Compound
1736,9,Compound
1737,7,Compound
1738,5,Compound
1739,6,Compound
1740,4,Compound
1741,3,Compound
1742,10,Compound
1743,6,Compound
1744,7,Compound
1745,4,Compound
1746,5,Compound
1747,5,Compound
1748,3,Compound
1749,5,Compound
1750,3,Compound
1751,5,Compound
1752,3,Compound
1753,10,Compound
1754,4,Compound
1755,6,Compound
1756,8,Compound
1757,4,Compound
1758,8,Compound
1759,3,Compound
1760,4,Compound
1761,4,Compound
1762,7,Compound
1763,3,Compound
1764,7,Compound
1765,4,Compound
1766,4,Compound
1767,3,Compound
1768,4,Compound
1769,5,Compound
1770,5,Compound
1771,4,Compound
1772,3,Compound
1773,4,Compound
1774,3,Compound
1775,4,Compound
1776,5,Compound
1777,3,Compound
1778,9,Compound
1779,4,Compound
1780,5,Compound
1781,3,Compound
1782,3,Compound
1783,4,Compound
1784,4,Compound
1785,5,Compound
1786,7,Compound
1787,4,Compound
1788,7,Compound
1789,3,Compound
1790,5,Compound
1791,7,Compound
1792,4,Compound
1793,7,Compound
1794,5,Compound
1795,2,Compound
1796,4,Compound
1797,4,Compound
1798,3,Compound
1799,6,Compound
1800,3,Compound
1801,4,Compound
1802,3,Compound
1803,8,Compound
1804,3,Compound
1805,8,Compound
1806,3,Compound
1807,4,Compound
1808,10,Compound
1809,7,Compound
1810,4,Compound
1811,7,Compound
1812,6,Compound
1813,7,Compound
1814,7,Compound
1815,5,Compound
1816,8,Compound
1817,3,Compound
1818,4,Compound
1819,5,Compound
1820,4,Compound
1821,4,Compound
1822,4,Compound
1823,5,Compound
1824,3,Compound
1825,5,Compound
1826,4,Compound
1827,6,Compound
1828,5,Compound
1829,7,Compound
1830,3,Compound
1831,6,Compound
1832,7,Compound
1833,8,Compound
1834,7,Compound
1835,3,Compound
1836,3,Compound
1837,4,Compound
1838,5,Compound
1839,5,Compound
1840,4,Compound
1841,7,Compound
1842,4,Compound
1843,7,Compound
1844,4,Compound
1845,3,Compound
1846,4,Compound
1847,5,Compound
1848,7,Compound
1849,5,Compound
1850,4,Compound
1851,3,Compound
1852,5,Compound
1853,4,Compound
1854,6,Compound
1855,5,Compound
1856,4,Compound
1857,6,Compound
1858,6,Compound
1859,5,Compound
1860,7,Compound
1861,3,Compound
1862,3,Compound
1863,7,Compound
1864,5,Compound
1865,3,Compound
1866,7,Compound
1867,3,Compound
1868,280,Compound
1869,8,Compound
1870,2,Compound
1871,4,Compound
1872,5,Compound
1873,7,Compound
1874,5,Compound
1875,4,Compound
1876,5,Compound
1877,5,Compound
1878,4,Compound
1879,7,Compound
1880,4,Compound
1881,5,Compound
1882,8,Compound
1883,3,Compound
1884,3,Compound
1885,5,Compound
1886,4,Compound
1887,5,Compound
1888,3,Compound
1889,5,Compound
1890,4,Compound
1891,8,Compound
1892,7,Compound
1893,5,Compound
1894,3,Compound
1895,4,Compound
1896,4,Compound
1897,3,Compound
1898,5,Compound
1899,5,Compound
1900,8,Compound
1901,4,Compound
1902,4,Compound
1903,4,Compound
1904,4,Compound
1905,8,Compound
1906,6,Compound
1907,5,Compound
1908,5,Compound
1909,7,Compound
1910,5,Compound
1911,7,Compound
1912,5,Compound
1913,3,Compound
1914,2,Compound
1915,5,Compound
1916,3,Compound
1917,4,Compound
1918,5,Compound
1919,5,Compound
1920,4,Compound
1921,2,Compound
1922,8,Compound
1923,6,Compound
1924,5,Compound
1925,7,Compound
1926,7,Compound
1927,5,Compound
1928,5,Compound
1929,7,Compound
1930,4,Compound
1931,9,Compound
1932,3,Compound
1933,7,Compound
1934,4,Compound
1935,4,Compound
1936,3,Compound
1937,4,Compound
1938,5,Compound
1939,5,Compound
1940,6,Compound
1941,5,Compound
1942,8,Compound
1943,7,Compound
1944,5,Compound
1945,4,Compound
1946,5,Compound
1947,7,Compound
1948,5,Compound
1949,4,Compound
1950,4,Compound
1951,3,Compound
1952,5,Compound
1953,8,Compound
1954,8,Compound
1955,5,Compound
1956,7,Compound
1957,3,Compound
1958,7,Compound
1959,5,Compound
1960,8,Compound
1961,5,Compound
1962,4,Compound
1963,5,Compound
1964,5,Compound
1965,4,Compound
1966,4,Compound
1967,3,Compound
1968,7,Compound
1969,4,Compound
1970,5,Compound
1971,5,Compound
1972,7,Compound
1973,3,Compound
1974,3,Compound
1975,5,Compound
1976,5,Compound
1977,4,Compound
1978,6,Compound
1979,4,Compound
1980,8,Compound
1981,3,Compound
1982,7,Compound
1983,3,Compound
1984,8,Compound
1985,5,Compound
1986,3,Compound
1987,5,Compound
1988,14,Compound
1989,7,Compound
1990,9,Compound
1991,5,Compound
1992,7,Compound
1993,7,Compound
1994,8,Compound
1995,5,Compound
1996,7,Compound
1997,5,Compound
1998,7,Compound
1999,3,Compound
2000,4,Compound
2001,4,Compound
2002,4,Compound
2003,4,Compound
2004,8,Compound
2005,4,Compound
2006,4,Compound
2007,7,Compound
2008,5,Compound
2009,4,Compound
2010,5,Compound
2011,8,Compound
2012,4,Compound
2013,5,Compound
2014,4,Compound
2015,7,Compound
2016,5,Compound
2017,4,Compound
2018,8,Compound
2019,5,Compound
2020,7,Compound
2021,5,Compound
2022,4,Compound
2023,5,Compound
2024,7,Compound
2025,4,Compound
2026,4,Compound
2027,7,Compound
2028,5,Compound
2029,3,Compound
2030,5,Compound
2031,3,Compound
2032,3,Compound
2033,3,Compound
2034,3,Compound
2035,8,Compound
2036,3,Compound
2037,5,Compound
2038,5,Compound
2039,4,Compound
2040,3,Compound
2041,8,Compound
2042,5,Compound
2043,8,Compound
2044,8,Compound
2045,8,Compound
2046,4,Compound
2047,10,Compound
2048,5,Compound
2049,6,Compound
2050,3,Compound
2051,3,Compound
2052,4,Compound
2053,4,Compound
2054,4,Compound
2055,4,Compound
2056,4,Compound
2057,7,Compound
2058,8,Compound
2059,4,Compound
2060,3,Compound
2061,5,Compound
2062,9,Compound
2063,5,Compound
2064,4,Compound
2065,5,Compound
2066,4,Compound
2067,3,Compound
2068,6,Compound
2069,4,Compound
2070,4,Compound
2071,3,Compound
2072,4,Compound
2073,8,Compound
2074,4,Compound
2075,8,Compound
2076,4,Compound
2077,4,Compound
2078,5,Compound
2079,3,Compound
2080,3,Compound
2081,7,Compound
2082,5,Compound
2083,4,Compound
2084,7,Compound
2085,7,Compound
2086,5,Compound
2087,5,Compound
2088,5,Compound
2089,8,Compound
2090,3,Compound
2091,3,Compound
2092,7,Compound
2093,5,Compound
2094,4,Compound
2095,5,Compound
2096,280,Compound
2097,3,Compound
2098,3,Compound
2099,5,Compound
2100,5,Compound
2101,3,Compound
2102,4,Compound
2103,4,Compound
2104,5,Compound
2105,7,Compound
2106,3,Compound
2107,3,Compound
2108,4,Compound
2109,3,Compound
2110,5,Compound
2111,5,Compound
2112,4,Compound
2113,4,Compound
2114,5,Compound
2115,5,Compound
2116,8,Compound
2117,5,Compound
2118,5,Compound
2119,3,Compound
2120,7,Compound
2121,5,Compound
2122,5,Compound
2123,7,Compound
2124,3,Compound
2125,7,Compound
2126,5,Compound
2127,5,Compound
2128,4,Compound
2129,4,Compound
2130,8,Compound
2131,5,Compound
2132,7,Compound
2133,7,Compound
2134,4,Compound
2135,4,Compound
2136,4,Compound
2137,5,Compound
2138,5,Compound
2139,8,Compound
2140,7,Compound
2141,3,Compound
2142,7,Compound
2143,2,Compound
2144,8,Compound
2145,5,Compound
2146,5,Compound
2147,5,Compound
2148,7,Compound
2149,7,Compound
2150,5,Compound
2151,7,Compound
2152,5,Compound
2153,4,Compound
2154,5,Compound
2155,5,Compound
2156,4,Compound
2157,10,Compound
2158,3,Compound
2159,3,Compound
2160,3,Compound
2161,4,Compound
2162,4,Compound
2163,3,Compound
2164,3,Compound
2165,4,Compound
2166,5,Compound
2167,5,Compound
2168,8,Compound
2169,5,Compound
2170,6,Compound
2171,18,Compound
2172,5,Compound
2173,4,Compound
2174,7,Compound
2175,5,Compound
2176,3,Compound
2177,3,Compound
2178,4,Compound
2179,4,Compound
2180,3,Compound
2181,5,Compound
2182,4,Compound
2183,152,Compound
2184,8,Compound
2185,8,Compound
2186,3,Compound
2187,3,Compound
2188,5,Compound
2189,5,Compound
2190,7,Compound
2191,4,Compound
2192,7,Compound
2193,5,Compound
2194,7,Compound
2195,4,Compound
2196,3,Compound
2197,5,Compound
2198,5,Compound
2199,7,Compound
2200,3,Compound
2201,5,Compound
2202,8,Compound
2203,7,Compound
2204,7,Compound
2205,4,Compound
2206,3,Compound
2207,4,Compound
2208,5,Compound
2209,4,Compound
2210,5,Compound
2211,8,Compound
2212,5,Compound
2213,6,Compound
2214,4,Compound
2215,8,Compound
2216,3,Compound
2217,3,Compound
2218,9,Compound
2219,4,Compound
2220,5,Compound
2221,4,Compound
2222,2,Compound
2223,7,Compound
2224,6,Compound
2225,4,Compound
2226,4,Compound
2227,8,Compound
2228,4,Compound
2229,4,Compound
2230,3,Compound
2231,3,Compound
2232,3,Compound
2233,4,Compound
2234,4,Compound
2235,8,Compound
2236,5,Compound
2237,4,Compound
2238,3,Compound
2239,10,Compound
2240,5,Compound
2241,8,Compound
2242,5,Compound
2243,7,Compound
2244,5,Compound
2245,7,Compound
2246,5,Compound
2247,4,Compound
2248,10,Compound
2249,4,Compound
2250,4,Compound
2251,3,Compound
2252,5,Compound
2253,9,Compound
2254,4,Compound
2255,5,Compound
2256,3,Compound
2257,4,Compound
2258,5,Compound
2259,5,Compound
2260,5,Compound
2261,7,Compound
2262,6,Compound
2263,3,Compound
2264,5,Compound
2265,5,Compound
2266,7,Compound
2267,6,Compound
2268,8,Compound
2269,3,Compound
2270,4,Compound
2271,4,Compound
2272,8,Compound
2273,4,Compound
2274,7,Compound
2275,5,Compound
2276,4,Compound
2277,10,Compound
2278,5,Compound
2279,4,Compound
2280,3,Compound
2281,5,Compound
2282,4,Compound
2283,4,Compound
2284,3,Compound
2285,10,Compound
2286,4,Compound
2287,7,Compound
2288,3,Compound
2289,8,Compound
2290,4,Compound
2291,4,Compound
2292,5,Compound
2293,5,Compound
2294,4,Compound
2295,3,Compound
2296,4,Compound
2297,3,Compound
2298,8,Compound
2299,8,Compound
2300,4,Compound
2301,3,Compound
2302,7,Compound
2303,4,Compound
2304,7,Compound
2305,3,Compound
2306,8,Compound
2307,4,Compound
2308,6,Compound
2309,4,Compound
2310,4,Compound
2311,6,Compound
2312,7,Compound
2313,4,Compound
2314,3,Compound
2315,3,Compound
2316,3,Compound
2317,4,Compound
2318,10,Compound
2319,9,Compound
2320,5,Compound
2321,5,Compound
2322,10,Compound
2323,3,Compound
2324,3,Compound
2325,7,Compound
2326,4,Compound
2327,5,Compound
2328,8,Compound
2329,3,Compound
2330,4,Compound
2331,4,Compound
2332,5,Compound
2333,7,Compound
2334,7,Compound
2335,4,Compound
2336,5,Compound
2337,8,Compound
2338,6,Compound
2339,5,Compound
2340,4,Compound
2341,6,Compound
2342,7,Compound
2343,5,Compound
2344,4,Compound
2345,15,Compound
2346,5,Compound
2347,5,Compound
2348,8,Compound
2349,6,Compound
2350,5,Compound
2351,5,Compound
2352,10,Compound
2353,5,Compound
2354,5,Compound
2355,4,Compound
2356,4,Compound
2357,4,Compound
2358,7,Compound
2359,4,Compound
2360,4,Compound
2361,5,Compound
2362,5,Compound
2363,6,Compound
2364,4,Compound
2365,7,Compound
2366,4,Compound
2367,5,Compound
2368,7,Compound
2369,8,Compound
2370,6,Compound
2371,4,Compound
2372,10,Compound
2373,3,Compound
2374,5,Compound
2375,4,Compound
2376,7,Compound
2377,8,Compound
2378,5,Compound
2379,3,Compound
2380,4,Compound
2381,3,Compound
2382,4,Compound
2383,3,Compound
2384,4,Compound
2385,5,Compound
2386,7,Compound
2387,7,Compound
2388,7,Compound
2389,4,Compound
2390,5,Compound
2391,4,Compound
2392,3,Compound
2393,2,Compound
2394,7,Compound
2395,3,Compound
2396,5,Compound
2397,3,Compound
2398,5,Compound
2399,8,Compound
2400,3,Compound
2401,4,Compound
2402,3,Compound
2403,4,Compound
2404,7,Compound
2405,4,Compound
2406,7,Compound
2407,4,Compound
2408,4,Compound
2409,3,Compound
2410,2,Compound
2411,4,Compound
2412,4,Compound
2413,8,Compound
2414,5,Compound
2415,4,Compound
2416,4,Compound
2417,8,Compound
2418,7,Compound
2419,3,Compound
2420,6,Compound
2421,5,Compound
2422,6,Compound
2423,3,Compound
2424,3,Compound
2425,3,Compound
2426,2,Compound
2427,7,Compound
2428,11,Compound
2429,3,Compound
2430,10,Compound
2431,3,Compound
2432,5,Compound
2433,3,Compound
2434,4,Compound
2435,5,Compound
2436,4,Compound
2437,3,Compound
2438,5,Compound
2439,5,Compound
2440,8,Compound
2441,7,Compound
2442,6,Compound
2443,8,Compound
2444,5,Compound
2445,3,Compound
2446,4,Compound
2447,2,Compound
2448,7,Compound
2449,4,Compound
2450,7,Compound
2451,4,Compound
2452,6,Compound
2453,8,Compound
2454,6,Compound
2455,5,Compound
2456,5,Compound
2457,4,Compound
2458,4,Compound
2459,5,Compound
2460,4,Compound
2461,3,Compound
2462,3,Compound
2463,8,Compound
2464,4,Compound
2465,5,Compound
2466,3,Compound
2467,7,Compound
2468,5,Compound
2469,5,Compound
2470,4,Compound
2471,4,Compound
2472,8,Compound
2473,7,Compound
2474,5,Compound
2475,8,Compound
2476,7,Compound
2477,4,Compound
2478,4,Compound
2479,4,Compound
2480,8,Compound
2481,4,Compound
2482,4,Compound
2483,8,Compound
2484,3,Compound
2485,10,Compound
2486,3,Compound
2487,3,Compound
2488,3,Compound
2489,6,Compound
2490,7,Compound
2491,5,Compound
2492,8,Compound
2493,5,Compound
2494,4,Compound
2495,4,Compound
2496,4,Compound
2497,3,Compound
2498,3,Compound
2499,7,Compound
2500,5,Compound
2501,12,Compound
2502,7,Compound
2503,3,Compound
2504,8,Compound
2505,3,Compound
2506,3,Compound
2507,5,Compound
2508,5,Compound
2509,9,Compound
2510,4,Compound
2511,3,Compound
2512,4,Compound
2513,5,Compound
2514,7,Compound
2515,4,Compound
2516,7,Compound
2517,4,Compound
2518,5,Compound
2519,4,Compound
2520,4,Compound
2521,3,Compound
2522,7,Compound
2523,5,Compound
2524,5,Compound
2525,8,Compound
2526,5,Compound
2527,4,Compound
2528,8,Compound
2529,3,Compound
2530,5,Compound
2531,4,Compound
2532,5,Compound
2533,3,Compound
2534,5,Compound
2535,5,Compound
2536,4,Compound
2537,7,Compound
2538,3,Compound
2539,5,Compound
2540,4,Compound
2541,2,Compound
2542,7,Compound
2543,5,Compound
2544,7,Compound
2545,7,Compound
2546,4,Compound
2547,8,Compound
2548,8,Compound
2549,7,Compound
2550,5,Compound
2551,4,Compound
2552,8,Compound
2553,6,Compound
2554,5,Compound
2555,8,Compound
2556,8,Compound
2557,4,Compound
2558,4,Compound
2559,7,Compound
2560,6,Compound
2561,4,Compound
2562,5,Compound
2563,4,Compound
2564,4,Compound
2565,8,Compound
2566,5,Compound
2567,5,Compound
2568,3,Compound
2569,4,Compound
2570,5,Compound
2571,4,Compound
2572,5,Compound
2573,4,Compound
2574,5,Compound
2575,8,Compound
2576,10,Compound
2577,7,Compound
2578,4,Compound
2579,7,Compound
2580,5,Compound
2581,4,Compound
2582,6,Compound
2583,7,Compound
2584,4,Compound
2585,5,Compound
2586,5,Compound
2587,5,Compound
2588,9,Compound
2589,8,Compound
2590,7,Compound
2591,3,Compound
2592,4,Compound
2593,4,Compound
2594,7,Compound
2595,5,Compound
2596,5,Compound
2597,4,Compound
2598,5,Compound
2599,5,Compound
2600,7,Compound
2601,3,Compound
2602,5,Compound
2603,7,Compound
2604,4,Compound
2605,6,Compound
2606,4,Compound
2607,5,Compound
2608,7,Compound
2609,4,Compound
2610,3,Compound
2611,5,Compound
2612,4,Compound
2613,4,Compound
2614,4,Compound
2615,8,Compound
2616,6,Compound
2617,5,Compound
2618,5,Compound
2619,8,Compound
2620,4,Compound
2621,3,Compound
2622,8,Compound
2623,5,Compound
2624,5,Compound
2625,4,Compound
2626,3,Compound
2627,4,Compound
2628,4,Compound
2629,4,Compound
2630,7,Compound
2631,5,Compound
2632,4,Compound
2633,4,Compound
2634,8,Compound
2635,5,Compound
2636,4,Compound
2637,4,Compound
2638,5,Compound
2639,5,Compound
2640,4,Compound
2641,8,Compound
2642,7,Compound
2643,11,Compound
2644,5,Compound
2645,4,Compound
2646,5,Compound
2647,7,Compound
2648,3,Compound
2649,7,Compound
2650,5,Compound
2651,8,Compound
2652,7,Compound
2653,7,Compound
2654,5,Compound
2655,3,Compound
2656,5,Compound
2657,7,Compound
2658,5,Compound
2659,4,Compound
2660,8,Compound
2661,7,Compound
2662,3,Compound
2663,3,Compound
2664,8,Compound
2665,4,Compound
2666,4,Compound
2667,4,Compound
2668,7,Compound
2669,8,Compound
2670,7,Compound
2671,5,Compound
2672,4,Compound
2673,4,Compound
2674,7,Compound
2675,5,Compound
2676,4,Compound
2677,5,Compound
2678,3,Compound
2679,3,Compound
2680,3,Compound
2681,3,Compound
2682,5,Compound
2683,5,Compound
2684,4,Compound
2685,2,Compound
2686,4,Compound
2687,4,Compound
2688,8,Compound
2689,5,Compound
2690,3,Compound
2691,7,Compound
2692,3,Compound
2693,5,Compound
2694,5,Compound
2695,4,Compound
2696,4,Compound
2697,3,Compound
2698,3,Compound
2699,4,Compound
2700,4,Compound
2701,3,Compound
2702,4,Compound
2703,7,Compound
2704,7,Compound
2705,2,Compound
