inchikey,prism_name,broad_id,prism_columns,prism_screens,prism_targets,prism_moa,prism_smiles,_cgp_row,compound_id,canonical_smiles,has_structure,has_compound_profile,num_nonmissing_prism_cell_lines
AULLUGALUBVBDD-UHFFFAOYSA-N,UNC0321,BRD-K74236984-001-04-8,1,MTS004,EHMT2,histone lysine methyltransferase inhibitor,COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1OCCOCCN(C)C,3900,AULLUGALUBVBDD-UHFFFAOYSA-N,COc1cc2c(=NC3CCN(C)CC3)[nH]c(N3CCCN(C)CC3)nc2cc1OCCOCCN(C)C,True,True,547
AUZONCFQVSMFAP-UHFFFAOYSA-N,disulfiram,BRD-K32744045-001-31-2,1,HTS,"ALDH2, DBH","aldehyde dehydrogenase inhibitor, DNA methyltransferase inhibitor, TRPV agonist",CCN(CC)C(=S)SSC(=S)N(CC)CC,3989,AUZONCFQVSMFAP-UHFFFAOYSA-N,CCN(CC)C(=S)SSC(=S)N(CC)CC,True,True,572
AVOLMBLBETYQHX-UHFFFAOYSA-N,etacrynic-acid,BRD-K63630713-001-25-8,1,HTS,"ATP1A1, SLC12A1",sodium/potassium/chloride transporter inhibitor,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,4091,AVOLMBLBETYQHX-UHFFFAOYSA-N,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,True,True,569
AVWWVJUMXRXPNF-UHFFFAOYSA-N,bephenium-hydroxynaphthoate,BRD-K47878171-086-06-0,1,HTS,,anthelmintic agent,C[N+](C)(CCOc1ccccc1)Cc1ccccc1,4146,AVWWVJUMXRXPNF-UHFFFAOYSA-N,C[N+](C)(CCOc1ccccc1)Cc1ccccc1,True,True,516
AWOPBSAJHCUSAS-UHFFFAOYSA-N,atglistatin,BRD-K43363084-001-01-3,1,HTS,,adipose triglyceride lipase inhibitor,CN(C)C(=O)Nc1cccc(-c2ccc(N(C)C)cc2)c1,4266,AWOPBSAJHCUSAS-UHFFFAOYSA-N,CN(C)C(=O)Nc1cccc(-c2ccc(N(C)C)cc2)c1,True,True,571
AXISYYRBXTVTFY-UHFFFAOYSA-N,isopropyl-myristate,BRD-K13409143-001-01-9,1,HTS,,,CCCCCCCCCCCCCC(=O)OC(C)C,4382,AXISYYRBXTVTFY-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)OC(C)C,True,True,538
AXRCEOKUDYDWLF-UHFFFAOYSA-N,enzastaurin,BRD-K79404599-001-09-3,1,HTS,"AKT1, GSK3B, PRKCA, PRKCB, PRKCD, PRKCG",PKC inhibitor,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,4458,AXRCEOKUDYDWLF-UHFFFAOYSA-N,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,True,True,574
AXTGDCSMTYGJND-UHFFFAOYSA-N,laurocapram,BRD-K35698076-001-01-2,1,HTS,,,CCCCCCCCCCCCN1CCCCCC1=O,4483,AXTGDCSMTYGJND-UHFFFAOYSA-N,CCCCCCCCCCCCN1CCCCCC1=O,True,True,569
AYDXAULLCROVIT-UHFFFAOYSA-N,indobufen,BRD-A16296925-001-01-3,1,HTS,"PTGS1, PTGS2","cyclooxygenase inhibitor, platelet aggregation inhibitor",CCC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,4544,AYDXAULLCROVIT-UHFFFAOYSA-N,CCC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,True,True,563
AYJRTVVIBJSSKN-UHFFFAOYSA-N,GSK1292263,BRD-K60341624-001-02-2,1,HTS,GRPR,glucose dependent insulinotropic receptor agonist,CC(C)c1noc(N2CCC(COc3ccc(-c4ccc(S(C)(=O)=O)cc4)nc3)CC2)n1,4589,AYJRTVVIBJSSKN-UHFFFAOYSA-N,CC(C)c1noc(N2CCC(COc3ccc(-c4ccc(S(C)(=O)=O)cc4)nc3)CC2)n1,True,True,572
AYYCFGDXLUPJAQ-UHFFFAOYSA-N,BMY-7378,BRD-K31054881-300-04-7,1,HTS,"ADRA1A, ADRA1B, ADRA1D, HTR1A","adrenergic receptor antagonist, serotonin receptor antagonist",COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1,4700,AYYCFGDXLUPJAQ-UHFFFAOYSA-N,COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1,True,True,571
AZEXWHKOMMASPA-UHFFFAOYSA-N,PF-02545920,BRD-K31519811-001-02-2,1,HTS,PDE10A,phosphodiesterase inhibitor,Cn1cc(-c2ccncc2)c(-c2ccc(OCc3ccc4ccccc4n3)cc2)n1,4743,AZEXWHKOMMASPA-UHFFFAOYSA-N,Cn1cc(-c2ccncc2)c(-c2ccc(OCc3ccc4ccccc4n3)cc2)n1,True,True,565
AZKMWHRDICVYEI-UHFFFAOYSA-N,DS2-(806622),BRD-K09619578-001-01-3,1,HTS,,,O=C(Nc1c(-c2cccs2)nc2ccccn12)c1ccc(Cl)cc1,4784,AZKMWHRDICVYEI-UHFFFAOYSA-N,O=C(Nc1c(-c2cccs2)nc2ccccn12)c1ccc(Cl)cc1,True,True,571
BAAILVWEAXFTSF-UHFFFAOYSA-N,WAY-200070,BRD-K08223200-001-01-1,1,HTS,"ERBB2, ERBB3, ERBB4, ESR2",estrogen receptor agonist,Oc1ccc(-c2nc3cc(O)cc(Br)c3o2)cc1,4904,BAAILVWEAXFTSF-UHFFFAOYSA-N,Oc1ccc(-c2nc3cc(O)cc(Br)c3o2)cc1,True,True,563
BALLNEJQLSTPIO-UHFFFAOYSA-N,fruquintinib,BRD-K70504253-001-01-3,1,MTS004,KDR,VEGFR inhibitor,CNC(=O)c1c(C)oc2cc(Oc3ncnc4cc(OC)c(OC)cc34)ccc12,4974,BALLNEJQLSTPIO-UHFFFAOYSA-N,CNC(=O)c1c(C)oc2cc(Oc3ncnc4cc(OC)c(OC)cc34)ccc12,True,True,548
BAORCAMWLWRZQG-UHFFFAOYSA-N,genz-644282,BRD-K99475619-001-01-2,1,HTS,TOP1,topoisomerase inhibitor,CNCCn1c(=O)c2cc(OC)c(OC)cc2c2cnc3cc4c(cc3c21)OCO4,5001,BAORCAMWLWRZQG-UHFFFAOYSA-N,CNCCn1c(=O)c2cc(OC)c(OC)cc2c2cnc3cc4c(cc3c21)OCO4,True,True,557
BATCTBJIJJEPHM-UHFFFAOYSA-N,PF-04457845,BRD-K86816506-001-01-8,1,HTS,FAAH,FAAH inhibitor,O=C(Nc1cccnn1)N1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,5034,BATCTBJIJJEPHM-UHFFFAOYSA-N,O=C(N=c1cccn[nH]1)N1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,True,True,547
BBDGBGOVJPEFBT-UHFFFAOYSA-N,LDN-212854,BRD-K59831625-001-01-6,1,HTS,"ABL1, ACVR1, RIPK2",bone morphogenic protein inhibitor,c1cc(-c2cnn3cc(-c4ccc(N5CCNCC5)cc4)cnc23)c2cccnc2c1,5107,BBDGBGOVJPEFBT-UHFFFAOYSA-N,c1cc(-c2cnn3cc(-c4ccc(N5CCNCC5)cc4)cnc23)c2cccnc2c1,True,True,574
BBVNTTZIOTWDSV-UHFFFAOYSA-N,PF-5274857,BRD-K40302533-001-02-9,1,HTS,SMO,smoothened receptor antagonist,Cc1cnc(-c2cc(N3CCN(C(=O)CCS(C)(=O)=O)CC3)ncc2Cl)c(C)c1,5248,BBVNTTZIOTWDSV-UHFFFAOYSA-N,Cc1cnc(-c2cc(N3CCN(C(=O)CCS(C)(=O)=O)CC3)ncc2Cl)c(C)c1,True,True,572
BCFGMOOMADDAQU-UHFFFAOYSA-N,lapatinib,BRD-K19687926-379-07-4,1,HTS,"EGFR, ERBB2",EGFR inhibitor,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,5316,BCFGMOOMADDAQU-UHFFFAOYSA-N,CS(=O)(=O)CCNCc1ccc(-c2ccc3[nH]cnc(=Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,True,True,570
BCGWQEUPMDMJNV-UHFFFAOYSA-N,imipramine,BRD-K38436528-003-26-1,1,HTS,"ADRA1A, ADRA1B, ADRA1D, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD5, HRH1, HTR1A, HTR2A, HTR2C, HTR6, HTR7, KCND2, KCND3, KCNH1, KCNH2, SLC6A2, SLC6A3, SLC6A4","norepinephrine reputake inhibitor, serotonin reuptake inhibitor",CN(C)CCCN1c2ccccc2CCc2ccccc21,5332,BCGWQEUPMDMJNV-UHFFFAOYSA-N,CN(C)CCCN1c2ccccc2CCc2ccccc21,True,True,557
BCQZXOMGPXTTIC-UHFFFAOYSA-N,halothane,BRD-A20550616-001-02-9,1,HTS,"ATP2C1, ATP5D, GABRA1, GABRA2, GABRA3, GABRA4, GABRA5, GABRA6, GABRB1, GABRB2, GABRB3, GABRD, GABRE, GABRG1, GABRG2, GABRG3, GABRP, GABRQ, GLRA1, GLRB, GNG2, GRIN2A, GRIN3A, GRIN3B, KCNJ3, KCNJ6, KCNK10, KCNK12, KCNK13, KCNK15, KCNK18, KCNK2, KCNK3, KCNK9, KCNMA1, KCNN4, MT-ND1, NPSR1, RHO",glutamate receptor antagonist,FC(F)(F)C(Cl)Br,5401,BCQZXOMGPXTTIC-UHFFFAOYSA-N,FC(F)(F)C(Cl)Br,True,True,538
BCZUAADEACICHN-UHFFFAOYSA-N,SGX523,BRD-K19477839-001-07-6,1,HTS,MET,hepatocyte growth factor receptor inhibitor,Cn1cc(-c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2)cn1,5470,BCZUAADEACICHN-UHFFFAOYSA-N,Cn1cc(-c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2)cn1,True,True,565
BDJRBEYXGGNYIS-UHFFFAOYSA-N,azelaic-acid,BRD-K08976401-001-18-5,1,HTS,"AKR1D1, SRD5A2, TYR",tyrosinase inhibitor,O=C(O)CCCCCCCC(=O)O,5544,BDJRBEYXGGNYIS-UHFFFAOYSA-N,O=C(O)CCCCCCCC(=O)O,True,True,550
BDUHCSBCVGXTJM-UHFFFAOYSA-N,nutlin-3,BRD-A12230535-001-06-7,1,HTS,"MDM2, TP53",MDM inhibitor,COc1ccc(C2=NC(c3ccc(Cl)cc3)C(c3ccc(Cl)cc3)N2C(=O)N2CCNC(=O)C2)c(OC(C)C)c1,5618,BDUHCSBCVGXTJM-UHFFFAOYSA-N,COc1ccc(C2=NC(c3ccc(Cl)cc3)C(c3ccc(Cl)cc3)N2C(=O)N2CCNC(=O)C2)c(OC(C)C)c1,True,True,550
BERLXWPRSBJFHO-UHFFFAOYSA-N,SD-208,BRD-K24566386-001-01-9,1,HTS,TGFBR1,TGF beta receptor inhibitor,Fc1ccc(Cl)cc1-c1nc(Nc2ccncc2)c2nccnc2n1,5777,BERLXWPRSBJFHO-UHFFFAOYSA-N,Fc1ccc(Cl)cc1-c1nc(=Nc2ccncc2)c2nccnc2[nH]1,True,True,562
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,taselisib,BRD-K44844162-001-01-6,1,HTS,PIK3CA,PI3K inhibitor,Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(C(C)(C)C(N)=O)c4)cc2OCC3)n(C(C)C)n1,5794,BEUQXVWXFDOSAQ-UHFFFAOYSA-N,Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(C(C)(C)C(N)=O)c4)cc2OCC3)n(C(C)C)n1,True,True,563
BEZZFPOZAYTVHN-UHFFFAOYSA-N,oxfendazole,BRD-A33447119-001-10-8,1,HTS,,anthelmintic agent,COC(=O)Nc1nc2ccc(S(=O)c3ccccc3)cc2[nH]1,5831,BEZZFPOZAYTVHN-UHFFFAOYSA-N,COC(=O)N=c1[nH]c2ccc([S+]([O-])c3ccccc3)cc2[nH]1,True,True,572
BFCDFTHTSVTWOG-UHFFFAOYSA-N,suloctidil,BRD-A34205397-001-04-5,1,HTS,,adrenergic receptor antagonist,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,5851,BFCDFTHTSVTWOG-UHFFFAOYSA-N,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,True,True,570
BFDBKMOZYNOTPK-UHFFFAOYSA-N,vonoprazan,BRD-K32768103-051-02-6,1,HTS,ATP4A,potassium-competitive acid antagonist,CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,5857,BFDBKMOZYNOTPK-UHFFFAOYSA-N,CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,True,True,571
BFPSDSIWYFKGBC-UHFFFAOYSA-N,chlorotrianisene,BRD-K27062708-001-23-1,1,HTS,"ESR1, ESR2",estrogenic hormone,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,5945,BFPSDSIWYFKGBC-UHFFFAOYSA-N,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,True,True,565
BFSMGDJOXZAERB-UHFFFAOYSA-N,dabrafenib,BRD-K09951645-001-06-8,1,HTS,"BRAF, LIMK1, NEK11, RAF1, SIK1",RAF inhibitor,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,5968,BFSMGDJOXZAERB-UHFFFAOYSA-N,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2cc[nH]c(=N)n2)s1,True,True,550
BFSRTTWIPACGMI-UHFFFAOYSA-N,CNX-2006,BRD-K24869513-001-02-1,1,HTS,EGFR,EGFR inhibitor,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(NC4CN(CCF)C4)cc3OC)ncc2C(F)(F)F)c1,5971,BFSRTTWIPACGMI-UHFFFAOYSA-N,C=CC(=O)Nc1cccc(N=c2[nH]c(=Nc3ccc(NC4CN(CCF)C4)cc3OC)[nH]cc2C(F)(F)F)c1,True,True,574
BFUJHVVEMMWLHC-UHFFFAOYSA-N,fipexide,BRD-K37688416-003-13-1,1,HTS,,psychoactive drug,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,5982,BFUJHVVEMMWLHC-UHFFFAOYSA-N,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,True,True,569
BGDKAVGWHJFAGW-UHFFFAOYSA-N,tropicamide,BRD-A79672927-001-20-7,1,HTS,"CHRM1, CHRM2, CHRM3, CHRM4",acetylcholine receptor antagonist,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,6053,BGDKAVGWHJFAGW-UHFFFAOYSA-N,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,True,True,569
BGEBZHIAGXMEMV-UHFFFAOYSA-N,bergapten,BRD-K12968785-001-13-3,1,HTS,,,COc1c2ccoc2cc2oc(=O)ccc12,6063,BGEBZHIAGXMEMV-UHFFFAOYSA-N,COc1c2ccoc2cc2oc(=O)ccc12,True,True,557
BGFHMYJZJZLMHW-UHFFFAOYSA-N,stemregenin-1,BRD-K36739687-001-03-0,1,HTS,AHR,aryl hydrocarbon receptor antagonist,CC(C)n1cnc2c(NCCc3ccc(O)cc3)nc(-c3csc4ccccc34)nc21,6066,BGFHMYJZJZLMHW-UHFFFAOYSA-N,CC(C)n1cnc2c(=NCCc3ccc(O)cc3)[nH]c(-c3csc4ccccc34)nc21,True,True,570
BGLPECHZZQDNCD-UHFFFAOYSA-N,PRT062070,BRD-K25835157-001-01-4,1,HTS,SYK,"JAK inhibitor, syk inhibitor",CCS(=O)(=O)N1CCN(c2ccc(Nc3ncc(C(N)=O)c(NC4CC4)n3)cc2)CC1,6114,BGLPECHZZQDNCD-UHFFFAOYSA-N,CCS(=O)(=O)N1CCN(c2ccc(N=c3[nH]cc(C(N)=O)c(=NC4CC4)[nH]3)cc2)CC1,True,True,571
BGRJTUBHPOOWDU-UHFFFAOYSA-N,sulpiride,BRD-A55272860-001-14-6; BRD-A55272860-001-15-3,2,HTS,,dopamine receptor antagonist,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,6164,BGRJTUBHPOOWDU-UHFFFAOYSA-N,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,True,True,577
BHBOSTKQCZEAJM-UHFFFAOYSA-N,JNJ-1661010,BRD-K47376733-001-08-1,1,HTS,FAAH,FAAH inhibitor,O=C(Nc1ccccc1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,6253,BHBOSTKQCZEAJM-UHFFFAOYSA-N,O=C(Nc1ccccc1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,True,True,572
BHLXTPHDSZUFHR-UHFFFAOYSA-N,varespladib,BRD-K09711437-001-04-3,1,HTS,PLA2G2A,secretory phospholipase inhibitor,CCc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccc2n1Cc1ccccc1,6325,BHLXTPHDSZUFHR-UHFFFAOYSA-N,CCc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccc2n1Cc1ccccc1,True,True,550
BIUCOFQROHIAEO-UHFFFAOYSA-N,CRT0044876,BRD-K02816415-001-01-9,1,HTS,,,O=C(O)c1cc2cccc([N+](=O)[O-])c2[nH]1,6575,BIUCOFQROHIAEO-UHFFFAOYSA-N,O=C(O)c1cc2cccc([N+](=O)[O-])c2[nH]1,True,True,571
BJCJYEYYYGBROF-UHFFFAOYSA-N,flumatinib,BRD-K68870568-066-01-5,1,HTS,"ABL1, PDGFRB",Bcr-Abl kinase inhibitor,Cc1ncc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,6622,BJCJYEYYYGBROF-UHFFFAOYSA-N,Cc1ncc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1N=c1nc(-c2cccnc2)cc[nH]1,True,True,572
BJHCGMHPEKLROM-UHFFFAOYSA-N,modaline,BRD-K25317177-065-01-4,1,HTS,,,Cc1nccnc1N1CCCCC1,6666,BJHCGMHPEKLROM-UHFFFAOYSA-N,Cc1nccnc1N1CCCCC1,True,True,568
BJSDNVVWJYDOLK-UHFFFAOYSA-N,BML-190,BRD-K94379058-001-06-8,1,HTS,CNR2,cannabinoid receptor inverse agonist,COc1ccc2c(c1)c(CC(=O)N1CCOCC1)c(C)n2C(=O)c1ccc(Cl)cc1,6730,BJSDNVVWJYDOLK-UHFFFAOYSA-N,COc1ccc2c(c1)c(CC(=O)N1CCOCC1)c(C)n2C(=O)c1ccc(Cl)cc1,True,True,563
BKCDJTRMYWSXMC-UHFFFAOYSA-N,A-366,BRD-K06182768-001-02-3,1,MTS004,"EHMT1, EHMT2",histone lysine methyltransferase inhibitor,COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCC1,6799,BKCDJTRMYWSXMC-UHFFFAOYSA-N,COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCC1,True,True,547
BKJIXTWSNXCKJH-UHFFFAOYSA-N,elesclomol,BRD-K82135108-001-04-3,1,HTS,HSPA1A,oxidative stress inducer,CN(NC(=O)CC(=O)NN(C)C(=S)c1ccccc1)C(=S)c1ccccc1,6853,BKJIXTWSNXCKJH-UHFFFAOYSA-N,CN(NC(=O)CC(=O)NN(C)C(=S)c1ccccc1)C(=S)c1ccccc1,True,True,572
BKQFRNYHFIQEKN-UHFFFAOYSA-N,erastin,BRD-A25004090-001-08-4,1,HTS,VDAC2,ion channel antagonist,CCOc1ccccc1-n1c(C(C)N2CCN(C(=O)COc3ccc(Cl)cc3)CC2)nc2ccccc2c1=O,6892,BKQFRNYHFIQEKN-UHFFFAOYSA-N,CCOc1ccccc1-n1c(C(C)N2CCN(C(=O)COc3ccc(Cl)cc3)CC2)nc2ccccc2c1=O,True,True,570
BKWJAKQVGHWELA-UHFFFAOYSA-N,MK-1775,BRD-K54256913-001-08-7,1,HTS,WEE1,WEE1 kinase inhibitor,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,6929,BKWJAKQVGHWELA-UHFFFAOYSA-N,C=CCn1c(=O)c2c[nH]c(=Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,True,True,569
BLFLLBZGZJTVJG-UHFFFAOYSA-N,benzocaine,BRD-K75466013-001-14-4,1,HTS,SCN10A,sodium channel blocker,CCOC(=O)c1ccc(N)cc1,6997,BLFLLBZGZJTVJG-UHFFFAOYSA-N,CCOC(=O)c1ccc(N)cc1,True,True,568
BLPUOQGPBJPXRL-UHFFFAOYSA-N,ilepcimide,BRD-K43873574-001-01-8,1,HTS,,anticonvulsant,O=C(C=Cc1ccc2c(c1)OCO2)N1CCCCC1,7060,BLPUOQGPBJPXRL-UHFFFAOYSA-N,O=C(C=Cc1ccc2c(c1)OCO2)N1CCCCC1,True,True,572
BLXXJMDCKKHMKV-UHFFFAOYSA-N,nabumetone,BRD-K65146499-001-27-9,1,HTS,"PTGS1, PTGS2",cyclooxygenase inhibitor,COc1ccc2cc(CCC(C)=O)ccc2c1,7124,BLXXJMDCKKHMKV-UHFFFAOYSA-N,COc1ccc2cc(CCC(C)=O)ccc2c1,True,True,540
BMMXYEBLEBULND-UHFFFAOYSA-N,BGT226,BRD-K29415052-050-04-8,1,HTS,"MTOR, PIK3CA, PIK3CB, PIK3CG",PI3K inhibitor,COc1ccc(-c2ccc3ncc4c(c3c2)n(-c2ccc(N3CCNCC3)c(C(F)(F)F)c2)c(=O)n4C)cn1,7221,BMMXYEBLEBULND-UHFFFAOYSA-N,COc1ccc(-c2ccc3ncc4c(c3c2)n(-c2ccc(N3CCNCC3)c(C(F)(F)F)c2)c(=O)n4C)cn1,True,True,574
BMOVQUBVGICXQN-UHFFFAOYSA-N,clinofibrate,BRD-A90625545-001-02-0,1,HTS,LPL,lipase clearing factor inhibitor,CCC(C)(Oc1ccc(C2(c3ccc(OC(C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O,7235,BMOVQUBVGICXQN-UHFFFAOYSA-N,CCC(C)(Oc1ccc(C2(c3ccc(OC(C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O,True,True,571
BMPDWHIDQYTSHX-UHFFFAOYSA-N,licarbazepine,BRD-A22642447-001-01-9,1,HTS,SCN5A,voltage-gated sodium channel blocker,NC(=O)N1c2ccccc2CC(O)c2ccccc21,7237,BMPDWHIDQYTSHX-UHFFFAOYSA-N,NC(=O)N1c2ccccc2CC(O)c2ccccc21,True,True,565
BMUACLADCKCNKZ-UHFFFAOYSA-N,IKK-2-inhibitor,BRD-K26373640-001-05-1,1,HTS,IKBKB,"IKK inhibitor, SYK inhibitor",NC(=O)c1sc(-c2ccsc2)cc1N,7265,BMUACLADCKCNKZ-UHFFFAOYSA-N,NC(=O)c1sc(-c2ccsc2)cc1N,True,True,574
BNFRJXLZYUTIII-UHFFFAOYSA-N,efaproxiral,BRD-K37355418-236-01-6,1,HTS,"HBA1, HBB",haemoglobin oxygen release stimulant,Cc1cc(C)cc(NC(=O)Cc2ccc(OC(C)(C)C(=O)O)cc2)c1,7344,BNFRJXLZYUTIII-UHFFFAOYSA-N,Cc1cc(C)cc(NC(=O)Cc2ccc(OC(C)(C)C(=O)O)cc2)c1,True,True,557
BNQSTAOJRULKNX-UHFFFAOYSA-N,hexamethylenebisacetamide,BRD-K04710043-001-17-8,1,MTS004,AKT1,"AKT inhibitor, differentiation inducer, NFKB pathway inhibitor",CC(=O)NCCCCCCNC(C)=O,7426,BNQSTAOJRULKNX-UHFFFAOYSA-N,CC(=O)NCCCCCCNC(C)=O,True,True,548
BNRNXUUZRGQAQC-UHFFFAOYSA-N,sildenafil,BRD-K79759585-048-04-8,1,HTS,"PDE5A, PDE6G, PDE6H, SLCO1B1, SLCO1B3",phosphodiesterase inhibitor,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,7436,BNRNXUUZRGQAQC-UHFFFAOYSA-N,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,True,True,562
BOFQWVMAQOTZIW-UHFFFAOYSA-N,deferasirox,BRD-K97010173-001-04-1,1,HTS,CYP3A4,chelating agent,O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1,7538,BOFQWVMAQOTZIW-UHFFFAOYSA-N,O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1,True,True,573
BOVGTQGAOIONJV-UHFFFAOYSA-N,gliclazide,BRD-A61154809-001-15-9,1,HTS,"ABCC8, VEGFA","ATP channel blocker, insulin secretagogue",Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,7629,BOVGTQGAOIONJV-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,True,True,574
BPBPYQWMFCTCNG-UHFFFAOYSA-N,PX-12,BRD-A56592690-001-04-3,1,HTS,"TXN, TXNRD1",thioredoxin inhibitor,CCC(C)SSc1ncc[nH]1,7668,BPBPYQWMFCTCNG-UHFFFAOYSA-N,CCC(C)SSc1ncc[nH]1,True,True,574
BPEGJWRSRHCHSN-UHFFFAOYSA-N,temozolomide,BRD-K32107296-001-16-9,1,HTS,MGMT,DNA alkylating agent,Cn1nnc2c(C(N)=O)ncn2c1=O,7691,BPEGJWRSRHCHSN-UHFFFAOYSA-N,Cn1nnc2c(C(N)=O)ncn2c1=O,True,True,565
BPFYOAJNDMUVBL-UHFFFAOYSA-N,marbofloxacin,BRD-K71926323-001-13-8; BRD-K71926323-001-14-6,2,HTS,,bacterial DNA gyrase inhibitor,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,7705,BPFYOAJNDMUVBL-UHFFFAOYSA-N,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,True,True,576
BPICBUSOMSTKRF-UHFFFAOYSA-N,xylazine,BRD-K21565985-001-22-5,1,HTS,"ADRA2A, ADRA2B, ADRA2C",adrenergic receptor agonist,Cc1cccc(C)c1NC1=NCCCS1,7722,BPICBUSOMSTKRF-UHFFFAOYSA-N,Cc1cccc(C)c1N=C1NCCCS1,True,True,570
BPPGPYJBCVXILI-UHFFFAOYSA-N,EMD-386088,BRD-K47659338-003-02-8,1,HTS,HTR6,serotonin receptor agonist,Cc1[nH]c2ccc(Cl)cc2c1C1=CCNCC1,7772,BPPGPYJBCVXILI-UHFFFAOYSA-N,Cc1[nH]c2ccc(Cl)cc2c1C1=CCNCC1,True,True,565
BPQMGSKTAYIVFO-UHFFFAOYSA-N,vismodegib,BRD-K44827188-001-06-0,1,HTS,SMO,"hedgehog pathway inhibitor, smoothened receptor antagonist",CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,7785,BPQMGSKTAYIVFO-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,True,True,569
