setting,active_threshold,topk,baseline,metric,direction,n_queries,mean_delta,ci95_low,ci95_high,paired_win_rate,wilcoxon_greater_p
low_morgan_lt_0.20,-1.0,100,Morgan,top_active_fraction,cgp_minus_baseline,187,0.17363636363636367,0.15101069518716578,0.1971176470588235,0.7967914438502673,4.876511578550684e-25
low_morgan_lt_0.20,-1.0,100,Morgan,active_lift,cgp_minus_baseline,187,1.7801405629760092,1.5542443612278734,2.005526552468597,0.7967914438502673,2.5829083998791123e-25
low_morgan_lt_0.20,-1.0,100,Morgan,top_mean_absdiff,baseline_minus_cgp,187,0.29263466154262835,0.2453065584184348,0.34250526111191965,0.8128342245989305,3.6842018751552285e-23
low_morgan_lt_0.20,-1.0,100,Morgan,top_median_absdiff,baseline_minus_cgp,187,0.3081270573149624,0.2587159701689362,0.36103696891811765,0.8556149732620321,2.8907353912701484e-25
low_morgan_lt_0.20,-1.0,100,NYAN,top_active_fraction,cgp_minus_baseline,187,0.13550802139037432,0.11401069518716578,0.15754144385026736,0.7486631016042781,1.9849323846873697e-21
low_morgan_lt_0.20,-1.0,100,NYAN,active_lift,cgp_minus_baseline,187,1.3874098706595954,1.157111883313334,1.6095371777807335,0.7486631016042781,1.2436852673701365e-21
low_morgan_lt_0.20,-1.0,100,NYAN,top_mean_absdiff,baseline_minus_cgp,187,0.22313001527192625,0.17712263158987593,0.2674330898358917,0.8021390374331551,2.196642090300167e-19
low_morgan_lt_0.20,-1.0,100,NYAN,top_median_absdiff,baseline_minus_cgp,187,0.2360405156302968,0.18767097373891442,0.28544764157863906,0.7807486631016043,1.1802439066564302e-19
low_morgan_lt_0.20,-1.0,100,RDKit2D,top_active_fraction,cgp_minus_baseline,187,0.13502673796791445,0.11208155080213904,0.15764705882352942,0.7754010695187166,5.81821274442274e-22
low_morgan_lt_0.20,-1.0,100,RDKit2D,active_lift,cgp_minus_baseline,187,1.378068211931461,1.1557503554269155,1.6102467534686462,0.7754010695187166,3.355945262708125e-22
low_morgan_lt_0.20,-1.0,100,RDKit2D,top_mean_absdiff,baseline_minus_cgp,187,0.21943262424622223,0.17230222493038264,0.26570707932256354,0.7486631016042781,2.149607832914484e-17
low_morgan_lt_0.20,-1.0,100,RDKit2D,top_median_absdiff,baseline_minus_cgp,187,0.23945254663330437,0.18886514023751927,0.28961344050694215,0.7700534759358288,3.4586025126503077e-18
low_morgan_lt_0.25,-2.0,10,AtomPair,top_active_fraction,cgp_minus_baseline,88,0.2215909090909091,0.17272727272727273,0.27386363636363636,0.7272727272727273,3.489569457160786e-11
low_morgan_lt_0.25,-2.0,10,AtomPair,active_lift,cgp_minus_baseline,88,4.769869735610069,3.744299241857698,5.776275510240385,0.7272727272727273,1.3623435620472676e-11
low_morgan_lt_0.25,-2.0,10,AtomPair,top_mean_absdiff,baseline_minus_cgp,88,0.6643181495007329,0.5089295412469436,0.8281001602618695,0.8181818181818182,8.015025063302453e-11
low_morgan_lt_0.25,-2.0,10,AtomPair,top_median_absdiff,baseline_minus_cgp,88,0.7711147364316275,0.5736886245565653,0.9776463865112667,0.7954545454545454,5.740394240202404e-10
low_morgan_lt_0.25,-2.0,10,Avalon,top_active_fraction,cgp_minus_baseline,88,0.19772727272727272,0.14769886363636361,0.24318181818181817,0.6931818181818182,1.7956592353379068e-09
low_morgan_lt_0.25,-2.0,10,Avalon,active_lift,cgp_minus_baseline,88,4.265869188109847,3.2649998229505646,5.280980006513888,0.6931818181818182,1.5580672611160387e-09
low_morgan_lt_0.25,-2.0,10,Avalon,top_mean_absdiff,baseline_minus_cgp,88,0.6305358855044522,0.4576183209450788,0.7932394629191747,0.7954545454545454,9.868681917885313e-10
low_morgan_lt_0.25,-2.0,10,Avalon,top_median_absdiff,baseline_minus_cgp,88,0.7605486182715553,0.566723312533362,0.9673115628659862,0.7954545454545454,9.618934328285014e-10
low_morgan_lt_0.25,-2.0,10,Morgan,top_active_fraction,cgp_minus_baseline,88,0.2,0.1534090909090909,0.24659090909090908,0.7045454545454546,2.8007355409300273e-10
low_morgan_lt_0.25,-2.0,10,Morgan,active_lift,cgp_minus_baseline,88,4.2951929652951355,3.337504444193137,5.350850066354932,0.7045454545454546,3.763195466975087e-10
low_morgan_lt_0.25,-2.0,10,Morgan,top_mean_absdiff,baseline_minus_cgp,88,0.6665731249348691,0.513151580096189,0.8253435847062645,0.8295454545454546,3.23310350447483e-11
low_morgan_lt_0.25,-2.0,10,Morgan,top_median_absdiff,baseline_minus_cgp,88,0.7990892434344542,0.6035458045089895,1.008272560585746,0.7954545454545454,1.414625777247057e-10
low_morgan_lt_0.25,-2.0,10,NYAN,top_active_fraction,cgp_minus_baseline,88,0.1875,0.1408806818181818,0.23295454545454544,0.6818181818181818,4.071205765117681e-10
low_morgan_lt_0.25,-2.0,10,NYAN,active_lift,cgp_minus_baseline,88,4.038687578324329,3.0604024969323533,5.03872879154855,0.6818181818181818,3.6990203912879216e-10
low_morgan_lt_0.25,-2.0,10,NYAN,top_mean_absdiff,baseline_minus_cgp,88,0.649735079464418,0.5019045258149444,0.8046863655827242,0.8181818181818182,1.175830144906213e-11
low_morgan_lt_0.25,-2.0,10,NYAN,top_median_absdiff,baseline_minus_cgp,88,0.7797901494513181,0.6009260687135546,0.9800171000587976,0.8068181818181818,1.8482325018886668e-11
low_morgan_lt_0.25,-2.0,10,RDKit2D,top_active_fraction,cgp_minus_baseline,88,0.17954545454545454,0.1340625,0.2238636363636364,0.6363636363636364,2.138594239289386e-09
low_morgan_lt_0.25,-2.0,10,RDKit2D,active_lift,cgp_minus_baseline,88,3.854639286715248,2.917275226977203,4.805328069080921,0.6363636363636364,2.7454248940445342e-09
low_morgan_lt_0.25,-2.0,10,RDKit2D,top_mean_absdiff,baseline_minus_cgp,88,0.5863558001362518,0.42892477271000884,0.7371093048694455,0.8068181818181818,1.8992854946688374e-10
low_morgan_lt_0.25,-2.0,10,RDKit2D,top_median_absdiff,baseline_minus_cgp,88,0.7776400168308597,0.5870056243200452,0.9771896523739666,0.7840909090909091,6.804759885408966e-11
low_morgan_lt_0.25,-2.0,50,AtomPair,top_active_fraction,cgp_minus_baseline,88,0.17204545454545456,0.14477272727272728,0.1981818181818182,0.8863636363636364,5.012303529638262e-15
low_morgan_lt_0.25,-2.0,50,AtomPair,active_lift,cgp_minus_baseline,88,3.711752177949279,3.1522796587346424,4.290205048425874,0.8863636363636364,4.339417320646226e-15
low_morgan_lt_0.25,-2.0,50,AtomPair,top_mean_absdiff,baseline_minus_cgp,88,0.5090855324969611,0.41660165812290284,0.6035248340955089,0.8863636363636364,2.8563270636504335e-14
low_morgan_lt_0.25,-2.0,50,AtomPair,top_median_absdiff,baseline_minus_cgp,88,0.5576948935076044,0.4535089736632306,0.6702289473236224,0.8522727272727273,5.909060940589145e-14
low_morgan_lt_0.25,-2.0,50,Avalon,top_active_fraction,cgp_minus_baseline,88,0.1643181818181818,0.138625,0.19204545454545452,0.8409090909090909,2.412572384641463e-14
low_morgan_lt_0.25,-2.0,50,Avalon,active_lift,cgp_minus_baseline,88,3.5539622828634716,2.989460665930286,4.136026498487912,0.8409090909090909,2.4037539178829983e-14
low_morgan_lt_0.25,-2.0,50,Avalon,top_mean_absdiff,baseline_minus_cgp,88,0.5570646363177828,0.4603564069304196,0.6481105208122634,0.875,2.4358884637703975e-14
low_morgan_lt_0.25,-2.0,50,Avalon,top_median_absdiff,baseline_minus_cgp,88,0.6236332176479416,0.5143747748054507,0.7324071768690372,0.8977272727272727,2.8563270636504335e-14
low_morgan_lt_0.25,-2.0,50,Morgan,top_active_fraction,cgp_minus_baseline,88,0.18,0.1534090909090909,0.2072840909090909,0.8863636363636364,5.521926910730711e-15
low_morgan_lt_0.25,-2.0,50,Morgan,active_lift,cgp_minus_baseline,88,3.8831649584281034,3.297564299177316,4.456134973161651,0.8863636363636364,4.512171561367954e-15
low_morgan_lt_0.25,-2.0,50,Morgan,top_mean_absdiff,baseline_minus_cgp,88,0.5806694566397081,0.4899128932380905,0.6715626553616731,0.9204545454545454,1.9878000785177174e-15
low_morgan_lt_0.25,-2.0,50,Morgan,top_median_absdiff,baseline_minus_cgp,88,0.634499849069636,0.5298331820429502,0.7437443009474919,0.9431818181818182,1.7403590844015365e-15
low_morgan_lt_0.25,-2.0,50,NYAN,top_active_fraction,cgp_minus_baseline,88,0.16272727272727272,0.13727272727272727,0.1888693181818182,0.8636363636363636,6.710814996945559e-15
low_morgan_lt_0.25,-2.0,50,NYAN,active_lift,cgp_minus_baseline,88,3.514759428959968,2.9862956022186022,4.083266096197472,0.8636363636363636,7.035708911733836e-15
low_morgan_lt_0.25,-2.0,50,NYAN,top_mean_absdiff,baseline_minus_cgp,88,0.5339981821156106,0.44945089257367526,0.6225630935263495,0.9090909090909091,2.26980225462834e-15
low_morgan_lt_0.25,-2.0,50,NYAN,top_median_absdiff,baseline_minus_cgp,88,0.5962691531187209,0.49601598431979504,0.7070196491751713,0.8863636363636364,7.643854748558027e-15
low_morgan_lt_0.25,-2.0,50,RDKit2D,top_active_fraction,cgp_minus_baseline,88,0.15795454545454546,0.12977272727272726,0.18500000000000003,0.8522727272727273,4.0351400344099776e-14
low_morgan_lt_0.25,-2.0,50,RDKit2D,active_lift,cgp_minus_baseline,88,3.401832526086905,2.7859312302960033,4.016489080369646,0.8522727272727273,4.5867703283712684e-14
low_morgan_lt_0.25,-2.0,50,RDKit2D,top_mean_absdiff,baseline_minus_cgp,88,0.49557253727277967,0.4060156089655969,0.5898734495966755,0.8863636363636364,2.8563270636504335e-14
low_morgan_lt_0.25,-2.0,50,RDKit2D,top_median_absdiff,baseline_minus_cgp,88,0.578464904100904,0.47664001699185976,0.6894711351721774,0.8977272727272727,1.7133561739796778e-14
low_morgan_lt_0.25,-2.0,100,AtomPair,top_active_fraction,cgp_minus_baseline,88,0.13693181818181818,0.11613636363636362,0.15863920454545455,0.8863636363636364,6.9392319596215954e-15
low_morgan_lt_0.25,-2.0,100,AtomPair,active_lift,cgp_minus_baseline,88,2.9541893475876337,2.5008032839212557,3.40633636798238,0.8863636363636364,5.128825338042216e-15
low_morgan_lt_0.25,-2.0,100,AtomPair,top_mean_absdiff,baseline_minus_cgp,88,0.3969880423848835,0.3242684990091768,0.4732421364892406,0.9318181818181818,5.909060940589145e-14
low_morgan_lt_0.25,-2.0,100,AtomPair,top_median_absdiff,baseline_minus_cgp,88,0.4190782522848828,0.34183421919786433,0.5019235867101087,0.9204545454545454,3.848258601053538e-15
low_morgan_lt_0.25,-2.0,100,Avalon,top_active_fraction,cgp_minus_baseline,88,0.13454545454545455,0.11215625,0.15693465909090906,0.8636363636363636,2.5157025735781443e-14
low_morgan_lt_0.25,-2.0,100,Avalon,active_lift,cgp_minus_baseline,88,2.9057021148266604,2.4521678891842438,3.3699063271489496,0.8636363636363636,2.5737519907903526e-14
low_morgan_lt_0.25,-2.0,100,Avalon,top_mean_absdiff,baseline_minus_cgp,88,0.46571807772122237,0.3897948520125333,0.5391312456418751,0.8977272727272727,1.0234058799866041e-14
low_morgan_lt_0.25,-2.0,100,Avalon,top_median_absdiff,baseline_minus_cgp,88,0.5099446403526765,0.42913380856195793,0.5999123205850827,0.9090909090909091,1.3782228274858256e-15
low_morgan_lt_0.25,-2.0,100,Morgan,top_active_fraction,cgp_minus_baseline,88,0.15511363636363634,0.13420170454545452,0.17637215909090903,0.8863636363636364,1.861792724233901e-15
low_morgan_lt_0.25,-2.0,100,Morgan,active_lift,cgp_minus_baseline,88,3.3465816836948137,2.884954891300615,3.818299832217043,0.8863636363636364,1.978225648748245e-15
low_morgan_lt_0.25,-2.0,100,Morgan,top_mean_absdiff,baseline_minus_cgp,88,0.5162554256818178,0.4469585759605859,0.5870305040572986,0.9090909090909091,9.221135220004847e-16
low_morgan_lt_0.25,-2.0,100,Morgan,top_median_absdiff,baseline_minus_cgp,88,0.5382758162205309,0.4629839519104445,0.6165067711090986,0.9431818181818182,6.154351785962467e-16
low_morgan_lt_0.25,-2.0,100,NYAN,top_active_fraction,cgp_minus_baseline,88,0.13636363636363635,0.11590909090909092,0.15784374999999998,0.9090909090909091,3.8006579760239494e-15
low_morgan_lt_0.25,-2.0,100,NYAN,active_lift,cgp_minus_baseline,88,2.9449744942217704,2.51341715950201,3.41572960023172,0.9090909090909091,3.193241037135577e-15
low_morgan_lt_0.25,-2.0,100,NYAN,top_mean_absdiff,baseline_minus_cgp,88,0.4328985718821324,0.36330650340180165,0.5036721494101566,0.9431818181818182,3.603366224299248e-15
low_morgan_lt_0.25,-2.0,100,NYAN,top_median_absdiff,baseline_minus_cgp,88,0.46428370036698074,0.3883531033458977,0.5437904125802147,0.9431818181818182,1.3782228274858256e-15
low_morgan_lt_0.25,-2.0,100,RDKit2D,top_active_fraction,cgp_minus_baseline,88,0.13295454545454544,0.11010511363636363,0.1550028409090909,0.8636363636363636,5.742661935232027e-15
low_morgan_lt_0.25,-2.0,100,RDKit2D,active_lift,cgp_minus_baseline,88,2.863845855830557,2.395413264660792,3.3637729899593656,0.8636363636363636,5.5003265321730615e-15
low_morgan_lt_0.25,-2.0,100,RDKit2D,top_mean_absdiff,baseline_minus_cgp,88,0.4237741671223457,0.34437629497556815,0.5017189483700237,0.9204545454545454,1.1276123691448302e-14
low_morgan_lt_0.25,-2.0,100,RDKit2D,top_median_absdiff,baseline_minus_cgp,88,0.46639014372009446,0.38756198175360623,0.5474654768752688,0.9431818181818182,1.9876652609970917e-15
low_morgan_lt_0.25,-1.5,10,AtomPair,top_active_fraction,cgp_minus_baseline,121,0.19421487603305787,0.14958677685950414,0.23966942148760326,0.6611570247933884,4.012823552162232e-11
low_morgan_lt_0.25,-1.5,10,AtomPair,active_lift,cgp_minus_baseline,121,3.030012657190807,2.3015364311461397,3.807104933038171,0.6611570247933884,3.078999193191361e-11
low_morgan_lt_0.25,-1.5,10,AtomPair,top_mean_absdiff,baseline_minus_cgp,121,0.5074688463533406,0.3877083651595609,0.642028372176285,0.7851239669421488,1.8874734075203472e-11
low_morgan_lt_0.25,-1.5,10,AtomPair,top_median_absdiff,baseline_minus_cgp,121,0.5929638467515503,0.4364814253787203,0.7477606737319703,0.7603305785123967,1.1998693481789762e-10
low_morgan_lt_0.25,-1.5,10,Avalon,top_active_fraction,cgp_minus_baseline,121,0.20578512396694212,0.1578512396694215,0.25041322314049586,0.7024793388429752,1.0585149929345986e-11
low_morgan_lt_0.25,-1.5,10,Avalon,active_lift,cgp_minus_baseline,121,3.2218014053926365,2.4783664614062424,3.91609581366523,0.7024793388429752,3.4100866171658412e-12
low_morgan_lt_0.25,-1.5,10,Avalon,top_mean_absdiff,baseline_minus_cgp,121,0.5026231290411766,0.3702993188727328,0.6389074345362878,0.768595041322314,3.23474237298068e-11
low_morgan_lt_0.25,-1.5,10,Avalon,top_median_absdiff,baseline_minus_cgp,121,0.6021047987665381,0.4408659891149391,0.7542947719666518,0.768595041322314,3.8434999829287054e-11
low_morgan_lt_0.25,-1.5,10,Morgan,top_active_fraction,cgp_minus_baseline,121,0.21404958677685948,0.16611570247933882,0.2628099173553719,0.6694214876033058,7.768313595696198e-13
low_morgan_lt_0.25,-1.5,10,Morgan,active_lift,cgp_minus_baseline,121,3.338366219957314,2.6400416449895996,4.032448170828949,0.6694214876033058,5.639611665070386e-13
low_morgan_lt_0.25,-1.5,10,Morgan,top_mean_absdiff,baseline_minus_cgp,121,0.541123653516945,0.4150093950650187,0.6676095670329651,0.8264462809917356,5.2208035092904256e-14
low_morgan_lt_0.25,-1.5,10,Morgan,top_median_absdiff,baseline_minus_cgp,121,0.6494005401411925,0.49972372905929446,0.7971541928773946,0.8016528925619835,3.5751017148452936e-13
low_morgan_lt_0.25,-1.5,10,NYAN,top_active_fraction,cgp_minus_baseline,121,0.19917355371900827,0.1578512396694215,0.24214876033057853,0.6528925619834711,4.774596756989527e-13
low_morgan_lt_0.25,-1.5,10,NYAN,active_lift,cgp_minus_baseline,121,3.1148914206540104,2.4626448616081094,3.8105124189460913,0.6528925619834711,1.895151514152428e-13
low_morgan_lt_0.25,-1.5,10,NYAN,top_mean_absdiff,baseline_minus_cgp,121,0.5145682577340102,0.4011095360454897,0.6340547938148701,0.7851239669421488,1.1142951367660738e-13
low_morgan_lt_0.25,-1.5,10,NYAN,top_median_absdiff,baseline_minus_cgp,121,0.6098574128459893,0.4686456415892438,0.7584006938325916,0.7768595041322314,8.61556531131996e-13
low_morgan_lt_0.25,-1.5,10,RDKit2D,top_active_fraction,cgp_minus_baseline,121,0.18429752066115704,0.14049586776859505,0.2281198347107437,0.6446280991735537,5.829453085330806e-12
low_morgan_lt_0.25,-1.5,10,RDKit2D,active_lift,cgp_minus_baseline,121,2.875703439377626,2.228906556401738,3.5467902300546723,0.6446280991735537,9.782563256248854e-12
low_morgan_lt_0.25,-1.5,10,RDKit2D,top_mean_absdiff,baseline_minus_cgp,121,0.4645189856078037,0.34918154480060115,0.5801058601704571,0.768595041322314,6.4197873412577524e-12
low_morgan_lt_0.25,-1.5,10,RDKit2D,top_median_absdiff,baseline_minus_cgp,121,0.6087758523332194,0.46439656060717444,0.7637980427088367,0.743801652892562,9.417484734203119e-12
low_morgan_lt_0.25,-1.5,50,AtomPair,top_active_fraction,cgp_minus_baseline,121,0.16033057851239668,0.13322314049586778,0.18529338842975207,0.8347107438016529,1.236278263598798e-17
low_morgan_lt_0.25,-1.5,50,AtomPair,active_lift,cgp_minus_baseline,121,2.5076732693655575,2.098771796299689,2.898511017898959,0.8347107438016529,7.642949278311451e-18
low_morgan_lt_0.25,-1.5,50,AtomPair,top_mean_absdiff,baseline_minus_cgp,121,0.3795321360665993,0.3009844840360851,0.46923249903490544,0.8016528925619835,1.532302326272452e-14
low_morgan_lt_0.25,-1.5,50,AtomPair,top_median_absdiff,baseline_minus_cgp,121,0.40937587627967864,0.3201716531367664,0.5030559305837826,0.743801652892562,2.6901502933672297e-13
low_morgan_lt_0.25,-1.5,50,Avalon,top_active_fraction,cgp_minus_baseline,121,0.1811570247933884,0.15403305785123964,0.20859504132231405,0.8429752066115702,6.9254082297390925e-18
low_morgan_lt_0.25,-1.5,50,Avalon,active_lift,cgp_minus_baseline,121,2.8393348258214157,2.4189937410189746,3.2734461635414958,0.8429752066115702,4.795041356061418e-18
low_morgan_lt_0.25,-1.5,50,Avalon,top_mean_absdiff,baseline_minus_cgp,121,0.4400244977269206,0.36668509990667103,0.5223222867782715,0.8264462809917356,7.921562648617949e-17
low_morgan_lt_0.25,-1.5,50,Avalon,top_median_absdiff,baseline_minus_cgp,121,0.4827202830905256,0.3933864954010317,0.5788383237427963,0.8264462809917356,6.675513562082232e-16
low_morgan_lt_0.25,-1.5,50,Morgan,top_active_fraction,cgp_minus_baseline,121,0.1899173553719008,0.16462396694214876,0.21504545454545454,0.8512396694214877,1.950172549329777e-19
low_morgan_lt_0.25,-1.5,50,Morgan,active_lift,cgp_minus_baseline,121,2.971059639799609,2.5705564972877357,3.353148562178877,0.8512396694214877,1.5780165957026367e-19
low_morgan_lt_0.25,-1.5,50,Morgan,top_mean_absdiff,baseline_minus_cgp,121,0.4600033407643425,0.38286208364259106,0.5377033153611085,0.8677685950413223,1.5491312659326461e-18
low_morgan_lt_0.25,-1.5,50,Morgan,top_median_absdiff,baseline_minus_cgp,121,0.49687976883926377,0.4082808448776722,0.5828354020385985,0.8760330578512396,1.1242289081442194e-17
low_morgan_lt_0.25,-1.5,50,NYAN,top_active_fraction,cgp_minus_baseline,121,0.17024793388429754,0.14462396694214874,0.19619834710743803,0.8264462809917356,1.2662883754917443e-18
low_morgan_lt_0.25,-1.5,50,NYAN,active_lift,cgp_minus_baseline,121,2.6671957736347847,2.262489196199446,3.050838770794419,0.8264462809917356,8.778899266425978e-19
low_morgan_lt_0.25,-1.5,50,NYAN,top_mean_absdiff,baseline_minus_cgp,121,0.40593777756553057,0.3327590889778625,0.48706880284476956,0.8264462809917356,2.2324824607488124e-17
low_morgan_lt_0.25,-1.5,50,NYAN,top_median_absdiff,baseline_minus_cgp,121,0.44095065032395586,0.353738449691638,0.5300750878461588,0.7933884297520661,5.019625464096558e-15
low_morgan_lt_0.25,-1.5,50,RDKit2D,top_active_fraction,cgp_minus_baseline,121,0.16066115702479342,0.13503305785123967,0.18827272727272726,0.8016528925619835,5.242411187258576e-18
low_morgan_lt_0.25,-1.5,50,RDKit2D,active_lift,cgp_minus_baseline,121,2.5111349849400497,2.121874292387354,2.926222853687297,0.8016528925619835,5.237774751427572e-18
low_morgan_lt_0.25,-1.5,50,RDKit2D,top_mean_absdiff,baseline_minus_cgp,121,0.3782898206559245,0.3001053158272301,0.454891745255743,0.8016528925619835,2.9732738873292242e-15
low_morgan_lt_0.25,-1.5,50,RDKit2D,top_median_absdiff,baseline_minus_cgp,121,0.43482579094644497,0.34665886268596585,0.5268842975257713,0.8181818181818182,5.712079352681195e-15
low_morgan_lt_0.25,-1.5,100,AtomPair,top_active_fraction,cgp_minus_baseline,121,0.13619834710743803,0.11388429752066116,0.15843181818181817,0.8429752066115702,3.211512180338582e-18
low_morgan_lt_0.25,-1.5,100,AtomPair,active_lift,cgp_minus_baseline,121,2.1325697683283176,1.7823131293659287,2.4924672498799936,0.8429752066115702,2.853233465554597e-18
low_morgan_lt_0.25,-1.5,100,AtomPair,top_mean_absdiff,baseline_minus_cgp,121,0.3038644205141728,0.24373204676360571,0.3676704409350061,0.8347107438016529,8.061023705701115e-16
low_morgan_lt_0.25,-1.5,100,AtomPair,top_median_absdiff,baseline_minus_cgp,121,0.31654936394655175,0.25284371505672315,0.3876988053910769,0.8264462809917356,4.767624858117734e-16
low_morgan_lt_0.25,-1.5,100,Avalon,top_active_fraction,cgp_minus_baseline,121,0.15041322314049585,0.12892355371900827,0.17338842975206611,0.8512396694214877,4.182460545209855e-18
low_morgan_lt_0.25,-1.5,100,Avalon,active_lift,cgp_minus_baseline,121,2.357066089806739,2.006063849825698,2.7159860491960464,0.8512396694214877,4.5546796528204065e-18
low_morgan_lt_0.25,-1.5,100,Avalon,top_mean_absdiff,baseline_minus_cgp,121,0.37270534149525986,0.3088404651060053,0.4366338925241058,0.8760330578512396,8.230017388645566e-18
low_morgan_lt_0.25,-1.5,100,Avalon,top_median_absdiff,baseline_minus_cgp,121,0.4003098810725164,0.33322231660986446,0.4746746552178036,0.8512396694214877,2.3332528259457e-18
low_morgan_lt_0.25,-1.5,100,Morgan,top_active_fraction,cgp_minus_baseline,121,0.1697520661157025,0.14991735537190082,0.19157231404958677,0.8842975206611571,5.272631507678211e-20
low_morgan_lt_0.25,-1.5,100,Morgan,active_lift,cgp_minus_baseline,121,2.6579862471756237,2.3196063528206254,2.9967665322841235,0.8842975206611571,4.697757757153224e-20
low_morgan_lt_0.25,-1.5,100,Morgan,top_mean_absdiff,baseline_minus_cgp,121,0.419578480273793,0.3602365273313414,0.4787986847399988,0.8925619834710744,2.3475379618418435e-20
low_morgan_lt_0.25,-1.5,100,Morgan,top_median_absdiff,baseline_minus_cgp,121,0.4378077181906166,0.36935980983778055,0.5018969559420441,0.9008264462809917,2.7107616777883287e-20
low_morgan_lt_0.25,-1.5,100,NYAN,top_active_fraction,cgp_minus_baseline,121,0.1468595041322314,0.125698347107438,0.16818181818181818,0.8429752066115702,3.985213934883035e-19
low_morgan_lt_0.25,-1.5,100,NYAN,active_lift,cgp_minus_baseline,121,2.3023821591522378,1.9568431317464665,2.656844841482298,0.8429752066115702,3.542998489109808e-19
low_morgan_lt_0.25,-1.5,100,NYAN,top_mean_absdiff,baseline_minus_cgp,121,0.34380868378681256,0.28500626095316406,0.40435576442024257,0.9090909090909091,1.2612544805545785e-18
low_morgan_lt_0.25,-1.5,100,NYAN,top_median_absdiff,baseline_minus_cgp,121,0.3602431813976054,0.29700096586906405,0.4307002128945956,0.8925619834710744,4.807129283745763e-18
low_morgan_lt_0.25,-1.5,100,RDKit2D,top_active_fraction,cgp_minus_baseline,121,0.13818181818181816,0.11760330578512396,0.1608285123966942,0.8429752066115702,1.292509446776092e-18
low_morgan_lt_0.25,-1.5,100,RDKit2D,active_lift,cgp_minus_baseline,121,2.162345113987827,1.8164591177148677,2.5122038115044023,0.8429752066115702,1.1950531469647482e-18
low_morgan_lt_0.25,-1.5,100,RDKit2D,top_mean_absdiff,baseline_minus_cgp,121,0.33483095132090607,0.27411637606567957,0.3989094791742535,0.859504132231405,1.7905302710031393e-17
low_morgan_lt_0.25,-1.5,100,RDKit2D,top_median_absdiff,baseline_minus_cgp,121,0.3636058029771132,0.2969197884494726,0.4328433585496851,0.8760330578512396,1.0516299842162099e-17
low_morgan_lt_0.25,-1.0,10,AtomPair,top_active_fraction,cgp_minus_baseline,187,0.1716577540106952,0.12941176470588237,0.21283422459893048,0.5935828877005348,1.0260970292125166e-12
low_morgan_lt_0.25,-1.0,10,AtomPair,active_lift,cgp_minus_baseline,187,1.7269556135203825,1.3210276706311932,2.1546905571420965,0.5935828877005348,9.919897820944841e-13
low_morgan_lt_0.25,-1.0,10,AtomPair,top_mean_absdiff,baseline_minus_cgp,187,0.31229645321366656,0.22213785487319976,0.41406408768308073,0.6524064171122995,7.122949512382956e-08
low_morgan_lt_0.25,-1.0,10,AtomPair,top_median_absdiff,baseline_minus_cgp,187,0.3785501728014881,0.26755410401700913,0.48870498941412704,0.6524064171122995,6.193724495221872e-08
low_morgan_lt_0.25,-1.0,10,Avalon,top_active_fraction,cgp_minus_baseline,187,0.18449197860962566,0.14490641711229946,0.22673796791443848,0.6042780748663101,6.243033177425981e-14
low_morgan_lt_0.25,-1.0,10,Avalon,active_lift,cgp_minus_baseline,187,1.8617166535458143,1.453221004969814,2.270803553238037,0.6042780748663101,2.4416562350654815e-14
low_morgan_lt_0.25,-1.0,10,Avalon,top_mean_absdiff,baseline_minus_cgp,187,0.3282277692029661,0.23735191042895074,0.42235788486260767,0.6844919786096256,9.45922539904505e-10
low_morgan_lt_0.25,-1.0,10,Avalon,top_median_absdiff,baseline_minus_cgp,187,0.41283004826702363,0.3039086414624879,0.5288916938711282,0.6951871657754011,1.0989101914650045e-10
low_morgan_lt_0.25,-1.0,10,Morgan,top_active_fraction,cgp_minus_baseline,187,0.19839572192513374,0.15882352941176472,0.23796791443850268,0.6256684491978609,2.1561584600602462e-16
low_morgan_lt_0.25,-1.0,10,Morgan,active_lift,cgp_minus_baseline,187,1.9949593916832273,1.6028742168705779,2.395679334337721,0.6256684491978609,2.2240920174828943e-17
low_morgan_lt_0.25,-1.0,10,Morgan,top_mean_absdiff,baseline_minus_cgp,187,0.3601105756098952,0.2689773103456926,0.4511939239802967,0.732620320855615,1.9314776327497835e-13
low_morgan_lt_0.25,-1.0,10,Morgan,top_median_absdiff,baseline_minus_cgp,187,0.44104853536240146,0.33369084975059965,0.5503695018221884,0.7272727272727273,2.265194041727231e-13
low_morgan_lt_0.25,-1.0,10,NYAN,top_active_fraction,cgp_minus_baseline,187,0.1695187165775401,0.12994652406417112,0.20909090909090905,0.6256684491978609,8.854481738118722e-14
low_morgan_lt_0.25,-1.0,10,NYAN,active_lift,cgp_minus_baseline,187,1.7079481055525312,1.3512026328929074,2.0828212661113272,0.6256684491978609,2.190517862582803e-14
low_morgan_lt_0.25,-1.0,10,NYAN,top_mean_absdiff,baseline_minus_cgp,187,0.32790830662601034,0.24452317713620236,0.41122363475195167,0.6898395721925134,1.8704789412208636e-11
low_morgan_lt_0.25,-1.0,10,NYAN,top_median_absdiff,baseline_minus_cgp,187,0.4056641711852822,0.2965624891162693,0.5169511380681971,0.7005347593582888,1.2383692756437781e-11
low_morgan_lt_0.25,-1.0,10,RDKit2D,top_active_fraction,cgp_minus_baseline,187,0.16470588235294117,0.12727272727272726,0.20374331550802136,0.5935828877005348,2.7700930074682343e-13
