stage_order,stage_key,stage_label,entity_index,entity_id,pair_kind,modality,display_group,gene_symbol,perturbation_modality,label,pca_scope,pca_panel,pca1,pca2,latent_dim1,latent_dim2
2,branch_pretrained,After branch pretraining,19547,TACC3|orf|JCP2022_913105,gene,gene_embedding,gene_embedding::orf,TACC3,orf,TACC3::orf,stage-shared,Pre-joint latent,-0.7392054,0.16977221,-0.7392054,0.16977221
2,branch_pretrained,After branch pretraining,19577,TAF1D|crispr|JCP2022_806933,gene,gene_embedding,gene_embedding::crispr,TAF1D,crispr,TAF1D::crispr,stage-shared,Pre-joint latent,-0.37881926,0.31589618,-0.37881926,0.31589618
2,branch_pretrained,After branch pretraining,19585,TAF5L|crispr|JCP2022_806940,gene,gene_embedding,gene_embedding::crispr,TAF5L,crispr,TAF5L::crispr,stage-shared,Pre-joint latent,-0.38294283,0.31427088,-0.38294283,0.31427088
2,branch_pretrained,After branch pretraining,19617,TANGO2|orf|JCP2022_908880,gene,gene_embedding,gene_embedding::orf,TANGO2,orf,TANGO2::orf,stage-shared,Pre-joint latent,-0.61262685,0.14640781,-0.61262685,0.14640781
2,branch_pretrained,After branch pretraining,19621,TAOK1|crispr|JCP2022_806949,gene,gene_embedding,gene_embedding::crispr,TAOK1,crispr,TAOK1::crispr,stage-shared,Pre-joint latent,-0.37906134,0.32186848,-0.37906134,0.32186848
2,branch_pretrained,After branch pretraining,19625,TAP1|crispr|JCP2022_806952,gene,gene_embedding,gene_embedding::crispr,TAP1,crispr,TAP1::crispr,stage-shared,Pre-joint latent,-0.38157222,0.28164557,-0.38157222,0.28164557
2,branch_pretrained,After branch pretraining,19626,TAP1|orf|JCP2022_901530,gene,gene_embedding,gene_embedding::orf,TAP1,orf,TAP1::orf,stage-shared,Pre-joint latent,-0.66901803,0.18972191,-0.66901803,0.18972191
2,branch_pretrained,After branch pretraining,19629,TAPBP|crispr|JCP2022_806954,gene,gene_embedding,gene_embedding::crispr,TAPBP,crispr,TAPBP::crispr,stage-shared,Pre-joint latent,-0.35229492,0.22838861,-0.35229492,0.22838861
2,branch_pretrained,After branch pretraining,19641,TAS2R10|orf|JCP2022_907653,gene,gene_embedding,gene_embedding::orf,TAS2R10,orf,TAS2R10::orf,stage-shared,Pre-joint latent,-0.35937864,0.028347075,-0.35937864,0.028347075
2,branch_pretrained,After branch pretraining,19715,TBK1|crispr|JCP2022_806964,gene,gene_embedding,gene_embedding::crispr,TBK1,crispr,TBK1::crispr,stage-shared,Pre-joint latent,-0.3879999,0.31545314,-0.3879999,0.31545314
2,branch_pretrained,After branch pretraining,19716,TBK1|orf|JCP2022_907591,gene,gene_embedding,gene_embedding::orf,TBK1,orf,TBK1::orf,stage-shared,Pre-joint latent,-0.7222369,0.18343553,-0.7222369,0.18343553
2,branch_pretrained,After branch pretraining,19742,TBX21|crispr|JCP2022_806977,gene,gene_embedding,gene_embedding::crispr,TBX21,crispr,TBX21::crispr,stage-shared,Pre-joint latent,-0.34530836,0.31004632,-0.34530836,0.31004632
2,branch_pretrained,After branch pretraining,19745,TBX3|crispr|JCP2022_806979,gene,gene_embedding,gene_embedding::crispr,TBX3,crispr,TBX3::crispr,stage-shared,Pre-joint latent,-0.36500353,0.30506605,-0.36500353,0.30506605
2,branch_pretrained,After branch pretraining,19748,TBX5|crispr|JCP2022_806981,gene,gene_embedding,gene_embedding::crispr,TBX5,crispr,TBX5::crispr,stage-shared,Pre-joint latent,-0.34395677,0.2903169,-0.34395677,0.2903169
2,branch_pretrained,After branch pretraining,19776,TCEB3B|crispr|JCP2022_806992,gene,gene_embedding,gene_embedding::crispr,TCEB3B,crispr,TCEB3B::crispr,stage-shared,Pre-joint latent,-0.3795432,0.31143716,-0.3795432,0.31143716
2,branch_pretrained,After branch pretraining,19795,TCF7L1|crispr|JCP2022_807002,gene,gene_embedding,gene_embedding::crispr,TCF7L1,crispr,TCF7L1::crispr,stage-shared,Pre-joint latent,-0.34094095,0.300756,-0.34094095,0.300756
2,branch_pretrained,After branch pretraining,19807,TCN2|crispr|JCP2022_807006,gene,gene_embedding,gene_embedding::crispr,TCN2,crispr,TCN2::crispr,stage-shared,Pre-joint latent,-0.381805,0.304237,-0.381805,0.304237
2,branch_pretrained,After branch pretraining,19838,TEAD2|crispr|JCP2022_807013,gene,gene_embedding,gene_embedding::crispr,TEAD2,crispr,TEAD2::crispr,stage-shared,Pre-joint latent,-0.35719603,0.30823916,-0.35719603,0.30823916
2,branch_pretrained,After branch pretraining,19839,TEAD2|orf|JCP2022_901803,gene,gene_embedding,gene_embedding::orf,TEAD2,orf,TEAD2::orf,stage-shared,Pre-joint latent,-0.7371833,0.15734696,-0.7371833,0.15734696
2,branch_pretrained,After branch pretraining,19862,TEKT5|orf|JCP2022_904666,gene,gene_embedding,gene_embedding::orf,TEKT5,orf,TEKT5::orf,stage-shared,Pre-joint latent,-0.69604105,0.19666076,-0.69604105,0.19666076
2,branch_pretrained,After branch pretraining,19863,TEN1|orf|JCP2022_905373,gene,gene_embedding,gene_embedding::orf,TEN1,orf,TEN1::orf,stage-shared,Pre-joint latent,-0.66914356,0.16602883,-0.66914356,0.16602883
2,branch_pretrained,After branch pretraining,19868,TENT5A|orf|JCP2022_914120,gene,gene_embedding,gene_embedding::orf,TENT5A,orf,TENT5A::orf,stage-shared,Pre-joint latent,-0.7302528,0.1734092,-0.7302528,0.1734092
2,branch_pretrained,After branch pretraining,19886,TET3|orf|JCP2022_913467,gene,gene_embedding,gene_embedding::orf,TET3,orf,TET3::orf,stage-shared,Pre-joint latent,-0.736925,0.17546678,-0.736925,0.17546678
2,branch_pretrained,After branch pretraining,19889,TEX11|orf|JCP2022_909753,gene,gene_embedding,gene_embedding::orf,TEX11,orf,TEX11::orf,stage-shared,Pre-joint latent,-0.6739741,0.15179294,-0.6739741,0.15179294
2,branch_pretrained,After branch pretraining,19928,TFCP2L1|crispr|JCP2022_807035,gene,gene_embedding,gene_embedding::crispr,TFCP2L1,crispr,TFCP2L1::crispr,stage-shared,Pre-joint latent,-0.32797593,0.32418442,-0.32797593,0.32418442
2,branch_pretrained,After branch pretraining,19960,TGFB1I1|crispr|JCP2022_807049,gene,gene_embedding,gene_embedding::crispr,TGFB1I1,crispr,TGFB1I1::crispr,stage-shared,Pre-joint latent,-0.35944304,0.31485873,-0.35944304,0.31485873
2,branch_pretrained,After branch pretraining,19975,TGIF1|crispr|JCP2022_807055,gene,gene_embedding,gene_embedding::crispr,TGIF1,crispr,TGIF1::crispr,stage-shared,Pre-joint latent,-0.3508408,0.30446193,-0.3508408,0.30446193
2,branch_pretrained,After branch pretraining,19976,TGIF1|orf|JCP2022_901551,gene,gene_embedding,gene_embedding::orf,TGIF1,orf,TGIF1::orf,stage-shared,Pre-joint latent,-0.732494,0.15897581,-0.732494,0.15897581
2,branch_pretrained,After branch pretraining,19979,TGIF2|orf|JCP2022_903647,gene,gene_embedding,gene_embedding::orf,TGIF2,orf,TGIF2::orf,stage-shared,Pre-joint latent,-0.7403871,0.15033951,-0.7403871,0.15033951
2,branch_pretrained,After branch pretraining,19980,TGIF2LX|crispr|JCP2022_807057,gene,gene_embedding,gene_embedding::crispr,TGIF2LX,crispr,TGIF2LX::crispr,stage-shared,Pre-joint latent,-0.34713203,0.3019694,-0.34713203,0.3019694
2,branch_pretrained,After branch pretraining,19994,TGM7|crispr|JCP2022_807065,gene,gene_embedding,gene_embedding::crispr,TGM7,crispr,TGM7::crispr,stage-shared,Pre-joint latent,-0.3865713,0.2994085,-0.3865713,0.2994085
2,branch_pretrained,After branch pretraining,20009,THAP2|orf|JCP2022_904008,gene,gene_embedding,gene_embedding::orf,THAP2,orf,THAP2::orf,stage-shared,Pre-joint latent,-0.64621854,0.13536522,-0.64621854,0.13536522
2,branch_pretrained,After branch pretraining,20074,TIMM10|orf|JCP2022_902780,gene,gene_embedding,gene_embedding::orf,TIMM10,orf,TIMM10::orf,stage-shared,Pre-joint latent,-0.6264013,0.16233811,-0.6264013,0.16233811
2,branch_pretrained,After branch pretraining,20099,TIMP4|orf|JCP2022_901558,gene,gene_embedding,gene_embedding::orf,TIMP4,orf,TIMP4::orf,stage-shared,Pre-joint latent,-0.6879978,0.18032086,-0.6879978,0.18032086
2,branch_pretrained,After branch pretraining,20123,TKT|orf|JCP2022_906613,gene,gene_embedding,gene_embedding::orf,TKT,orf,TKT::orf,stage-shared,Pre-joint latent,-0.68240726,0.17278475,-0.68240726,0.17278475
2,branch_pretrained,After branch pretraining,20124,TKT|orf|JCP2022_910434,gene,gene_embedding,gene_embedding::orf,TKT,orf,TKT::orf,stage-shared,Pre-joint latent,-0.68240726,0.17278475,-0.68240726,0.17278475
2,branch_pretrained,After branch pretraining,20164,TLR6|orf|JCP2022_910709,gene,gene_embedding,gene_embedding::orf,TLR6,orf,TLR6::orf,stage-shared,Pre-joint latent,-0.67671573,0.1525811,-0.67671573,0.1525811
2,branch_pretrained,After branch pretraining,20183,TM7SF2|crispr|JCP2022_807120,gene,gene_embedding,gene_embedding::crispr,TM7SF2,crispr,TM7SF2::crispr,stage-shared,Pre-joint latent,-0.38036436,0.2946237,-0.38036436,0.2946237
2,branch_pretrained,After branch pretraining,20184,TM7SF2|orf|JCP2022_906620,gene,gene_embedding,gene_embedding::orf,TM7SF2,orf,TM7SF2::orf,stage-shared,Pre-joint latent,-0.62284946,0.17723677,-0.62284946,0.17723677
2,branch_pretrained,After branch pretraining,20185,TM7SF2|orf|JCP2022_914606,gene,gene_embedding,gene_embedding::orf,TM7SF2,orf,TM7SF2::orf,stage-shared,Pre-joint latent,-0.62284946,0.17723677,-0.62284946,0.17723677
2,branch_pretrained,After branch pretraining,20231,TMEM106B|orf|JCP2022_907853,gene,gene_embedding,gene_embedding::orf,TMEM106B,orf,TMEM106B::orf,stage-shared,Pre-joint latent,-0.7048743,0.19023246,-0.7048743,0.19023246
2,branch_pretrained,After branch pretraining,20232,TMEM106B|orf|JCP2022_907854,gene,gene_embedding,gene_embedding::orf,TMEM106B,orf,TMEM106B::orf,stage-shared,Pre-joint latent,-0.7048743,0.19023246,-0.7048743,0.19023246
2,branch_pretrained,After branch pretraining,20289,TMEM175|orf|JCP2022_904082,gene,gene_embedding,gene_embedding::orf,TMEM175,orf,TMEM175::orf,stage-shared,Pre-joint latent,-0.67908245,0.18600532,-0.67908245,0.18600532
2,branch_pretrained,After branch pretraining,20346,TMEM25|orf|JCP2022_908620,gene,gene_embedding,gene_embedding::orf,TMEM25,orf,TMEM25::orf,stage-shared,Pre-joint latent,-0.7071348,0.18350455,-0.7071348,0.18350455
2,branch_pretrained,After branch pretraining,20364,TMEM33|orf|JCP2022_903318,gene,gene_embedding,gene_embedding::orf,TMEM33,orf,TMEM33::orf,stage-shared,Pre-joint latent,-0.65939564,0.17342684,-0.65939564,0.17342684
2,branch_pretrained,After branch pretraining,20383,TMEM45A|orf|JCP2022_903298,gene,gene_embedding,gene_embedding::orf,TMEM45A,orf,TMEM45A::orf,stage-shared,Pre-joint latent,-0.53651464,0.1270481,-0.53651464,0.1270481
2,branch_pretrained,After branch pretraining,20412,TMEM86A|orf|JCP2022_908962,gene,gene_embedding,gene_embedding::orf,TMEM86A,orf,TMEM86A::orf,stage-shared,Pre-joint latent,-0.599333,0.1495218,-0.599333,0.1495218
2,branch_pretrained,After branch pretraining,20472,TMSB4Y|orf|JCP2022_901941,gene,gene_embedding,gene_embedding::orf,TMSB4Y,orf,TMSB4Y::orf,stage-shared,Pre-joint latent,-0.45829445,0.07787671,-0.45829445,0.07787671
2,branch_pretrained,After branch pretraining,20498,TNFAIP8|crispr|JCP2022_807162,gene,gene_embedding,gene_embedding::crispr,TNFAIP8,crispr,TNFAIP8::crispr,stage-shared,Pre-joint latent,-0.3917465,0.31598416,-0.3917465,0.31598416
2,branch_pretrained,After branch pretraining,20499,TNFAIP8|orf|JCP2022_907429,gene,gene_embedding,gene_embedding::orf,TNFAIP8,orf,TNFAIP8::orf,stage-shared,Pre-joint latent,-0.6125821,0.08662426,-0.6125821,0.08662426
2,branch_pretrained,After branch pretraining,20500,TNFAIP8|orf|JCP2022_913151,gene,gene_embedding,gene_embedding::orf,TNFAIP8,orf,TNFAIP8::orf,stage-shared,Pre-joint latent,-0.6125821,0.08662426,-0.6125821,0.08662426
2,branch_pretrained,After branch pretraining,20583,TOM1L1|orf|JCP2022_913093,gene,gene_embedding,gene_embedding::orf,TOM1L1,orf,TOM1L1::orf,stage-shared,Pre-joint latent,-0.7241599,0.16290751,-0.7241599,0.16290751
2,branch_pretrained,After branch pretraining,20587,TOMM22|orf|JCP2022_903538,gene,gene_embedding,gene_embedding::orf,TOMM22,orf,TOMM22::orf,stage-shared,Pre-joint latent,-0.6222009,0.15195799,-0.6222009,0.15195799
2,branch_pretrained,After branch pretraining,20604,TOPBP1|orf|JCP2022_910802,gene,gene_embedding,gene_embedding::orf,TOPBP1,orf,TOPBP1::orf,stage-shared,Pre-joint latent,-0.6848427,0.11038024,-0.6848427,0.11038024
2,branch_pretrained,After branch pretraining,20620,TP53|crispr|JCP2022_807205,gene,gene_embedding,gene_embedding::crispr,TP53,crispr,TP53::crispr,stage-shared,Pre-joint latent,-0.3554263,0.30513185,-0.3554263,0.30513185
2,branch_pretrained,After branch pretraining,20621,TP53|orf|JCP2022_906628,gene,gene_embedding,gene_embedding::orf,TP53,orf,TP53::orf,stage-shared,Pre-joint latent,-0.7313646,0.1504606,-0.7313646,0.1504606
2,branch_pretrained,After branch pretraining,20624,TP53I11|orf|JCP2022_910620,gene,gene_embedding,gene_embedding::orf,TP53I11,orf,TP53I11::orf,stage-shared,Pre-joint latent,-0.61377555,0.14767683,-0.61377555,0.14767683
2,branch_pretrained,After branch pretraining,20636,TPBG|orf|JCP2022_906629,gene,gene_embedding,gene_embedding::orf,TPBG,orf,TPBG::orf,stage-shared,Pre-joint latent,-0.715048,0.18127003,-0.715048,0.18127003
2,branch_pretrained,After branch pretraining,20652,TPH2|orf|JCP2022_912196,gene,gene_embedding,gene_embedding::orf,TPH2,orf,TPH2::orf,stage-shared,Pre-joint latent,-0.71410674,0.18247539,-0.71410674,0.18247539
2,branch_pretrained,After branch pretraining,20683,TPPP3|orf|JCP2022_903156,gene,gene_embedding,gene_embedding::orf,TPPP3,orf,TPPP3::orf,stage-shared,Pre-joint latent,-0.6056063,0.10789556,-0.6056063,0.10789556
2,branch_pretrained,After branch pretraining,20746,TRAPPC5|orf|JCP2022_904499,gene,gene_embedding,gene_embedding::orf,TRAPPC5,orf,TRAPPC5::orf,stage-shared,Pre-joint latent,-0.68470055,0.1806488,-0.68470055,0.1806488
2,branch_pretrained,After branch pretraining,20769,TREML2|orf|JCP2022_908376,gene,gene_embedding,gene_embedding::orf,TREML2,orf,TREML2::orf,stage-shared,Pre-joint latent,-0.67677575,0.17327505,-0.67677575,0.17327505
2,branch_pretrained,After branch pretraining,20770,TREML4|orf|JCP2022_905060,gene,gene_embedding,gene_embedding::orf,TREML4,orf,TREML4::orf,stage-shared,Pre-joint latent,-0.6770488,0.19031647,-0.6770488,0.19031647
2,branch_pretrained,After branch pretraining,20774,TRGV3|orf|JCP2022_910429,gene,gene_embedding,gene_embedding::orf,TRGV3,orf,TRGV3::orf,stage-shared,Pre-joint latent,-0.59077317,0.14807934,-0.59077317,0.14807934
2,branch_pretrained,After branch pretraining,20794,TRIM13|crispr|JCP2022_807255,gene,gene_embedding,gene_embedding::crispr,TRIM13,crispr,TRIM13::crispr,stage-shared,Pre-joint latent,-0.3586608,0.31122115,-0.3586608,0.31122115
2,branch_pretrained,After branch pretraining,20796,TRIM14|crispr|JCP2022_807256,gene,gene_embedding,gene_embedding::crispr,TRIM14,crispr,TRIM14::crispr,stage-shared,Pre-joint latent,-0.31121203,0.2627444,-0.31121203,0.2627444
2,branch_pretrained,After branch pretraining,20809,TRIM24|crispr|JCP2022_807263,gene,gene_embedding,gene_embedding::crispr,TRIM24,crispr,TRIM24::crispr,stage-shared,Pre-joint latent,-0.33401293,0.3177929,-0.33401293,0.3177929
2,branch_pretrained,After branch pretraining,20810,TRIM25|crispr|JCP2022_807264,gene,gene_embedding,gene_embedding::crispr,TRIM25,crispr,TRIM25::crispr,stage-shared,Pre-joint latent,-0.3354161,0.31143937,-0.3354161,0.31143937
2,branch_pretrained,After branch pretraining,20822,TRIM31|crispr|JCP2022_807270,gene,gene_embedding,gene_embedding::crispr,TRIM31,crispr,TRIM31::crispr,stage-shared,Pre-joint latent,-0.31827003,0.2569579,-0.31827003,0.2569579
2,branch_pretrained,After branch pretraining,20823,TRIM31|orf|JCP2022_910803,gene,gene_embedding,gene_embedding::orf,TRIM31,orf,TRIM31::orf,stage-shared,Pre-joint latent,-0.73905504,0.1337733,-0.73905504,0.1337733
2,branch_pretrained,After branch pretraining,20848,TRIM43B|crispr|JCP2022_807284,gene,gene_embedding,gene_embedding::crispr,TRIM43B,crispr,TRIM43B::crispr,stage-shared,Pre-joint latent,-0.30757892,0.27346915,-0.30757892,0.27346915
2,branch_pretrained,After branch pretraining,20857,TRIM49B|crispr|JCP2022_807290,gene,gene_embedding,gene_embedding::crispr,TRIM49B,crispr,TRIM49B::crispr,stage-shared,Pre-joint latent,-0.31323892,0.2794005,-0.31323892,0.2794005
2,branch_pretrained,After branch pretraining,20858,TRIM49C|orf|JCP2022_914906,gene,gene_embedding,gene_embedding::orf,TRIM49C,orf,TRIM49C::orf,stage-shared,Pre-joint latent,-0.6619248,0.14360347,-0.6619248,0.14360347
2,branch_pretrained,After branch pretraining,20866,TRIM52|orf|JCP2022_904152,gene,gene_embedding,gene_embedding::orf,TRIM52,orf,TRIM52::orf,stage-shared,Pre-joint latent,-0.74223226,0.17649746,-0.74223226,0.17649746
2,branch_pretrained,After branch pretraining,20875,TRIM59-IFT80|orf|JCP2022_912861,gene,gene_embedding,gene_embedding::orf,TRIM59-IFT80,orf,TRIM59-IFT80::orf,stage-shared,Pre-joint latent,-0.72800934,0.14906019,-0.72800934,0.14906019
2,branch_pretrained,After branch pretraining,20885,TRIM63|crispr|JCP2022_807304,gene,gene_embedding,gene_embedding::crispr,TRIM63,crispr,TRIM63::crispr,stage-shared,Pre-joint latent,-0.33016047,0.31052825,-0.33016047,0.31052825
2,branch_pretrained,After branch pretraining,20891,TRIM68|crispr|JCP2022_807309,gene,gene_embedding,gene_embedding::crispr,TRIM68,crispr,TRIM68::crispr,stage-shared,Pre-joint latent,-0.30537495,0.26347336,-0.30537495,0.26347336
2,branch_pretrained,After branch pretraining,20901,TRIM74|orf|JCP2022_912772,gene,gene_embedding,gene_embedding::orf,TRIM74,orf,TRIM74::orf,stage-shared,Pre-joint latent,-0.74278516,0.14707747,-0.74278516,0.14707747
2,branch_pretrained,After branch pretraining,20909,TRIO|crispr|JCP2022_807318,gene,gene_embedding,gene_embedding::crispr,TRIO,crispr,TRIO::crispr,stage-shared,Pre-joint latent,-0.3949565,0.31426385,-0.3949565,0.31426385
2,branch_pretrained,After branch pretraining,20914,TRIP13|crispr|JCP2022_807321,gene,gene_embedding,gene_embedding::crispr,TRIP13,crispr,TRIP13::crispr,stage-shared,Pre-joint latent,-0.37958503,0.3249264,-0.37958503,0.3249264
2,branch_pretrained,After branch pretraining,20915,TRIP13|orf|JCP2022_901997,gene,gene_embedding,gene_embedding::orf,TRIP13,orf,TRIP13::orf,stage-shared,Pre-joint latent,-0.71512383,0.16046703,-0.71512383,0.16046703
2,branch_pretrained,After branch pretraining,20931,TRMT11|orf|JCP2022_908211,gene,gene_embedding,gene_embedding::orf,TRMT11,orf,TRMT11::orf,stage-shared,Pre-joint latent,-0.68907344,0.14755723,-0.68907344,0.14755723
2,branch_pretrained,After branch pretraining,20954,TROAP|crispr|JCP2022_807331,gene,gene_embedding,gene_embedding::crispr,TROAP,crispr,TROAP::crispr,stage-shared,Pre-joint latent,-0.37584543,0.30820763,-0.37584543,0.30820763
2,branch_pretrained,After branch pretraining,20955,TROAP|orf|JCP2022_902149,gene,gene_embedding,gene_embedding::orf,TROAP,orf,TROAP::orf,stage-shared,Pre-joint latent,-0.72792375,0.17521733,-0.72792375,0.17521733
2,branch_pretrained,After branch pretraining,20957,TRPC1|crispr|JCP2022_807333,gene,gene_embedding,gene_embedding::crispr,TRPC1,crispr,TRPC1::crispr,stage-shared,Pre-joint latent,-0.3651511,0.31693062,-0.3651511,0.31693062
2,branch_pretrained,After branch pretraining,20967,TRPC6|crispr|JCP2022_807338,gene,gene_embedding,gene_embedding::crispr,TRPC6,crispr,TRPC6::crispr,stage-shared,Pre-joint latent,-0.35712484,0.31827262,-0.35712484,0.31827262
2,branch_pretrained,After branch pretraining,21034,TSNAXIP1|orf|JCP2022_903436,gene,gene_embedding,gene_embedding::orf,TSNAXIP1,orf,TSNAXIP1::orf,stage-shared,Pre-joint latent,-0.73700416,0.180722,-0.73700416,0.180722
2,branch_pretrained,After branch pretraining,21035,TSPAN1|orf|JCP2022_902169,gene,gene_embedding,gene_embedding::orf,TSPAN1,orf,TSPAN1::orf,stage-shared,Pre-joint latent,-0.59716266,0.13841772,-0.59716266,0.13841772
2,branch_pretrained,After branch pretraining,21090,TSTD2|orf|JCP2022_912399,gene,gene_embedding,gene_embedding::orf,TSTD2,orf,TSTD2::orf,stage-shared,Pre-joint latent,-0.72633433,0.18569073,-0.72633433,0.18569073
2,branch_pretrained,After branch pretraining,21104,TTC26|orf|JCP2022_911799,gene,gene_embedding,gene_embedding::orf,TTC26,orf,TTC26::orf,stage-shared,Pre-joint latent,-0.11371945,-0.1378043,-0.11371945,-0.1378043
2,branch_pretrained,After branch pretraining,21119,TTC5|orf|JCP2022_908704,gene,gene_embedding,gene_embedding::orf,TTC5,orf,TTC5::orf,stage-shared,Pre-joint latent,-0.73499274,0.18676728,-0.73499274,0.18676728
2,branch_pretrained,After branch pretraining,21125,TTC9C|orf|JCP2022_909259,gene,gene_embedding,gene_embedding::orf,TTC9C,orf,TTC9C::orf,stage-shared,Pre-joint latent,-0.70246565,0.18323493,-0.70246565,0.18323493
2,branch_pretrained,After branch pretraining,21131,TTK|crispr|JCP2022_807381,gene,gene_embedding,gene_embedding::crispr,TTK,crispr,TTK::crispr,stage-shared,Pre-joint latent,-0.37337393,0.32225212,-0.37337393,0.32225212
2,branch_pretrained,After branch pretraining,21134,TTK|orf|JCP2022_913890,gene,gene_embedding,gene_embedding::orf,TTK,orf,TTK::orf,stage-shared,Pre-joint latent,-0.7064727,0.13756633,-0.7064727,0.13756633
2,branch_pretrained,After branch pretraining,21143,TTLL3|orf|JCP2022_911016,gene,gene_embedding,gene_embedding::orf,TTLL3,orf,TTLL3::orf,stage-shared,Pre-joint latent,-0.7091978,0.19086865,-0.7091978,0.19086865
2,branch_pretrained,After branch pretraining,21154,TTR|crispr|JCP2022_807388,gene,gene_embedding,gene_embedding::crispr,TTR,crispr,TTR::crispr,stage-shared,Pre-joint latent,-0.38338017,0.27112442,-0.38338017,0.27112442
2,branch_pretrained,After branch pretraining,21178,TUBB|orf|JCP2022_912485,gene,gene_embedding,gene_embedding::orf,TUBB,orf,TUBB::orf,stage-shared,Pre-joint latent,-0.6935678,0.18195671,-0.6935678,0.18195671
2,branch_pretrained,After branch pretraining,21185,TUBB4A|orf|JCP2022_907097,gene,gene_embedding,gene_embedding::orf,TUBB4A,orf,TUBB4A::orf,stage-shared,Pre-joint latent,-0.691829,0.1809513,-0.691829,0.1809513
2,branch_pretrained,After branch pretraining,21201,TUBGCP4|orf|JCP2022_907550,gene,gene_embedding,gene_embedding::orf,TUBGCP4,orf,TUBGCP4::orf,stage-shared,Pre-joint latent,-0.7315194,0.17910469,-0.7315194,0.17910469
2,branch_pretrained,After branch pretraining,21211,TULP2|orf|JCP2022_901610,gene,gene_embedding,gene_embedding::orf,TULP2,orf,TULP2::orf,stage-shared,Pre-joint latent,-0.7317666,0.18805963,-0.7317666,0.18805963
2,branch_pretrained,After branch pretraining,21238,TXLNA|orf|JCP2022_904847,gene,gene_embedding,gene_embedding::orf,TXLNA,orf,TXLNA::orf,stage-shared,Pre-joint latent,-0.74530894,0.15470469,-0.74530894,0.15470469
2,branch_pretrained,After branch pretraining,21263,TXNDC9|orf|JCP2022_902198,gene,gene_embedding,gene_embedding::orf,TXNDC9,orf,TXNDC9::orf,stage-shared,Pre-joint latent,-0.72233063,0.16858295,-0.72233063,0.16858295
2,branch_pretrained,After branch pretraining,21264,TXNDC9|orf|JCP2022_910693,gene,gene_embedding,gene_embedding::orf,TXNDC9,orf,TXNDC9::orf,stage-shared,Pre-joint latent,-0.72233063,0.16858295,-0.72233063,0.16858295
2,branch_pretrained,After branch pretraining,21265,TXNIP|orf|JCP2022_902327,gene,gene_embedding,gene_embedding::orf,TXNIP,orf,TXNIP::orf,stage-shared,Pre-joint latent,-0.72880834,0.1755032,-0.72880834,0.1755032
2,branch_pretrained,After branch pretraining,21296,TYW5|orf|JCP2022_904543,gene,gene_embedding,gene_embedding::orf,TYW5,orf,TYW5::orf,stage-shared,Pre-joint latent,-0.7015606,0.18393087,-0.7015606,0.18393087
2,branch_pretrained,After branch pretraining,21309,UBA52|orf|JCP2022_901614,gene,gene_embedding,gene_embedding::orf,UBA52,orf,UBA52::orf,stage-shared,Pre-joint latent,-0.24304226,-0.10215807,-0.24304226,-0.10215807
2,branch_pretrained,After branch pretraining,21334,UBE2D2|crispr|JCP2022_807449,gene,gene_embedding,gene_embedding::crispr,UBE2D2,crispr,UBE2D2::crispr,stage-shared,Pre-joint latent,-0.34861183,0.3062196,-0.34861183,0.3062196
2,branch_pretrained,After branch pretraining,21409,UBL3|orf|JCP2022_901155,gene,gene_embedding,gene_embedding::orf,UBL3,orf,UBL3::orf,stage-shared,Pre-joint latent,-0.67772907,0.14470103,-0.67772907,0.14470103
2,branch_pretrained,After branch pretraining,21440,UBXN4|orf|JCP2022_902561,gene,gene_embedding,gene_embedding::orf,UBXN4,orf,UBXN4::orf,stage-shared,Pre-joint latent,-0.69163334,0.17738807,-0.69163334,0.17738807
2,branch_pretrained,After branch pretraining,21450,UCK1|crispr|JCP2022_807502,gene,gene_embedding,gene_embedding::crispr,UCK1,crispr,UCK1::crispr,stage-shared,Pre-joint latent,-0.38107848,0.3149808,-0.38107848,0.3149808
2,branch_pretrained,After branch pretraining,21459,UCN3|orf|JCP2022_908767,gene,gene_embedding,gene_embedding::orf,UCN3,orf,UCN3::orf,stage-shared,Pre-joint latent,-0.59800225,0.15173718,-0.59800225,0.15173718
2,branch_pretrained,After branch pretraining,21460,UCP1|crispr|JCP2022_807505,gene,gene_embedding,gene_embedding::crispr,UCP1,crispr,UCP1::crispr,stage-shared,Pre-joint latent,-0.41552806,0.28476238,-0.41552806,0.28476238
2,branch_pretrained,After branch pretraining,21462,UCP1|orf|JCP2022_910455,gene,gene_embedding,gene_embedding::orf,UCP1,orf,UCP1::orf,stage-shared,Pre-joint latent,-0.5593302,0.14791834,-0.5593302,0.14791834
2,branch_pretrained,After branch pretraining,21475,UFM1|orf|JCP2022_907780,gene,gene_embedding,gene_embedding::orf,UFM1,orf,UFM1::orf,stage-shared,Pre-joint latent,-0.40607196,0.066535585,-0.40607196,0.066535585
2,branch_pretrained,After branch pretraining,21495,UGT1A3|crispr|JCP2022_807519,gene,gene_embedding,gene_embedding::crispr,UGT1A3,crispr,UGT1A3::crispr,stage-shared,Pre-joint latent,-0.4024507,0.29996336,-0.4024507,0.29996336
2,branch_pretrained,After branch pretraining,21505,UGT2A1|crispr|JCP2022_807526,gene,gene_embedding,gene_embedding::crispr,UGT2A1,crispr,UGT2A1::crispr,stage-shared,Pre-joint latent,-0.40961885,0.29985198,-0.40961885,0.29985198
