entity_type,entity_id,entity_label,source_members,pca_x,pca_y,pc1_var,pc2_var
Compound,AKCRNFFTGXBONI-UHFFFAOYSA-N,AKCRNFFTGXBONI,DrugRep; OpenBioLink,0.18842613000414013,-0.7808452188817724,0.11541706265230955,0.06064157305709232
Compound,AKEUNCKRJATALU-UHFFFAOYSA-N,AKEUNCKRJATALU,OpenBioLink,0.6704231990488253,0.23884072041488177,0.11541706265230955,0.06064157305709232
Compound,AKGGYBADQZYZPD-UHFFFAOYSA-N,AKGGYBADQZYZPD,DGIdb,0.5906006667754374,0.2475830390640694,0.11541706265230955,0.06064157305709232
Compound,AKMNUCBQGHFICM-UHFFFAOYSA-N,AKMNUCBQGHFICM,DGIdb; DrugRep; OpenBioLink,0.18194287756037267,-0.5121257450481199,0.11541706265230955,0.06064157305709232
Compound,AKNNEGZIBPJZJG-UHFFFAOYSA-N,AKNNEGZIBPJZJG,DGIdb; DrugRep; OpenBioLink; PharMeBINet,-0.1674272204937135,0.43338884778122255,0.11541706265230955,0.06064157305709232
Compound,AKSIZPIFQAYJGF-UHFFFAOYSA-N,AKSIZPIFQAYJGF,DrugRep; OpenBioLink,0.07809110220664117,-0.727721267327505,0.11541706265230955,0.06064157305709232
Compound,ALBKMJDFBZVHAK-UHFFFAOYSA-N,ALBKMJDFBZVHAK,DGIdb; DrugRep,-0.1943536694034214,-0.3899502663847581,0.11541706265230955,0.06064157305709232
Compound,ALHBJBCQLJZYON-UHFFFAOYSA-N,ALHBJBCQLJZYON,DrugRep,0.4811796806908962,-0.3289414290409686,0.11541706265230955,0.06064157305709232
Compound,ALKJNCZNEOTEMP-UHFFFAOYSA-N,ALKJNCZNEOTEMP,DGIdb; DrugRep,0.022170114194049323,-0.6120429263013774,0.11541706265230955,0.06064157305709232
Compound,ALLWOAVDORUJLA-UHFFFAOYSA-N,ALLWOAVDORUJLA,DGIdb; DrugRep; OpenBioLink; PharMeBINet,0.15003043922770246,0.6237491353758845,0.11541706265230955,0.06064157305709232
Compound,ALOBUEHUHMBRLE-UHFFFAOYSA-N,ALOBUEHUHMBRLE,DGIdb; DrugRep; Hetionet; PharMeBINet,0.517166964433288,0.18330035179383639,0.11541706265230955,0.06064157305709232
Compound,ALWKGYPQUAPLQC-UHFFFAOYSA-N,ALWKGYPQUAPLQC,DGIdb; DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.5486927656999695,0.31451450758869326,0.11541706265230955,0.06064157305709232
Compound,ALYNCZNDIQEVRV-UHFFFAOYSA-N,ALYNCZNDIQEVRV,PharMeBINet,0.5227800691503863,0.35494424923542583,0.11541706265230955,0.06064157305709232
Compound,AMBQHHVBBHTQBF-UHFFFAOYSA-N,AMBQHHVBBHTQBF,OpenBioLink,0.6956499665511633,0.24038980228111984,0.11541706265230955,0.06064157305709232
Compound,AMDBBAQNWSUWGN-UHFFFAOYSA-N,AMDBBAQNWSUWGN,OpenBioLink,0.6785150453713968,0.03602608030404755,0.11541706265230955,0.06064157305709232
Compound,AMEROGPZOLAFBN-UHFFFAOYSA-N,AMEROGPZOLAFBN,DrugRep,0.6116163134044171,-0.020769777709035448,0.11541706265230955,0.06064157305709232
Compound,AMKVXSZCKVJAGH-UHFFFAOYSA-N,AMKVXSZCKVJAGH,DGIdb; DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.5931119029305743,-0.23085592994876794,0.11541706265230955,0.06064157305709232
Compound,AMLYAMJWYAIXIA-UHFFFAOYSA-N,AMLYAMJWYAIXIA,DGIdb; DrugRep; OpenBioLink,0.6776180714382348,0.14428387289347844,0.11541706265230955,0.06064157305709232
Compound,ANDGGVOPIJEHOF-UHFFFAOYSA-N,ANDGGVOPIJEHOF,DGIdb; DrugRep,0.24607113727670557,0.22761944503199,0.11541706265230955,0.06064157305709232
Compound,ANGKOCUUWGHLCE-UHFFFAOYSA-N,ANGKOCUUWGHLCE,DGIdb; DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.6570437113299372,0.18871871740060361,0.11541706265230955,0.06064157305709232
Compound,ANGUXJDGJCHGOG-UHFFFAOYSA-N,ANGUXJDGJCHGOG,DGIdb; DrugRep; OpenBioLink,0.30933455932597204,-0.18909653205271884,0.11541706265230955,0.06064157305709232
Compound,ANJTVLIZGCUXLD-UHFFFAOYSA-N,ANJTVLIZGCUXLD,DGIdb; DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.5828786022573152,0.20393379612881063,0.11541706265230955,0.06064157305709232
Compound,ANMLJLFWUCQGKZ-UHFFFAOYSA-N,ANMLJLFWUCQGKZ,DGIdb; DrugRep,0.43827501676034397,0.051215160650953155,0.11541706265230955,0.06064157305709232
Compound,ANZXOIAKUNOVQU-UHFFFAOYSA-N,ANZXOIAKUNOVQU,DGIdb; Hetionet; PharMeBINet,0.5658804685517245,-0.16805235949198394,0.11541706265230955,0.06064157305709232
Compound,AOCCBINRVIKJHY-UHFFFAOYSA-N,AOCCBINRVIKJHY,DrugRep,0.4227219492819175,-0.4359736684647217,0.11541706265230955,0.06064157305709232
Compound,AOMXMOCNKJTRQP-UHFFFAOYSA-N,AOMXMOCNKJTRQP,DGIdb; OpenBioLink,0.4385087770258653,-0.5823788082561113,0.11541706265230955,0.06064157305709232
Compound,AOPZIJQISHFZBN-UHFFFAOYSA-N,AOPZIJQISHFZBN,DGIdb,-0.19940561346942667,0.20921985302378426,0.11541706265230955,0.06064157305709232
Compound,APJYDQYYACXCRM-UHFFFAOYSA-N,APJYDQYYACXCRM,DGIdb; OpenBioLink,0.586456632995641,0.13680031314407426,0.11541706265230955,0.06064157305709232
Compound,APKFDSVGJQXUKY-UHFFFAOYSA-N,APKFDSVGJQXUKY,DGIdb; PharMeBINet,0.6744860166354861,0.05613579978865894,0.11541706265230955,0.06064157305709232
Compound,APQPRKLAWCIJEK-UHFFFAOYSA-N,APQPRKLAWCIJEK,OpenBioLink,0.7150169970697271,0.03886508874603125,0.11541706265230955,0.06064157305709232
Compound,AQCHWTWZEMGIFD-UHFFFAOYSA-N,AQCHWTWZEMGIFD,DGIdb; DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.35539526258316545,0.1463960380478688,0.11541706265230955,0.06064157305709232
Compound,AQDWDWAYVBQMAM-UHFFFAOYSA-N,AQDWDWAYVBQMAM,DGIdb,0.1748891226860058,-0.7103090428275192,0.11541706265230955,0.06064157305709232
Compound,AQFFXPQJLZFABJ-UHFFFAOYSA-N,AQFFXPQJLZFABJ,DrugRep; OpenBioLink,0.2453447785908667,0.31397831929191916,0.11541706265230955,0.06064157305709232
Compound,AQGNHMOJWBZFQQ-UHFFFAOYSA-N,AQGNHMOJWBZFQQ,DGIdb; DrugRep; OpenBioLink,0.18586013565885903,-0.6315782258098325,0.11541706265230955,0.06064157305709232
Compound,AQIXAKUUQRKLND-UHFFFAOYSA-N,AQIXAKUUQRKLND,DGIdb; DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.6907080336177973,0.27065116318896165,0.11541706265230955,0.06064157305709232
Compound,AQNDDEOPVVGCPG-UHFFFAOYSA-N,AQNDDEOPVVGCPG,DGIdb; DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.5340886410027526,0.054790502949796004,0.11541706265230955,0.06064157305709232
Compound,AQOKCDNYWBIDND-UHFFFAOYSA-N,AQOKCDNYWBIDND,DGIdb; DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.5222679590373887,-0.03258472859712055,0.11541706265230955,0.06064157305709232
Compound,ARDYECYBETXQFD-UHFFFAOYSA-N,ARDYECYBETXQFD,DrugRep,0.3295197509961183,0.10149993115925565,0.11541706265230955,0.06064157305709232
Compound,ARGIPZKQJGFSGQ-UHFFFAOYSA-N,ARGIPZKQJGFSGQ,OpenBioLink,0.48491842736161744,-0.02196914798232185,0.11541706265230955,0.06064157305709232
Compound,ARJCBSRIPGJMAD-UHFFFAOYSA-N,ARJCBSRIPGJMAD,DrugRep,0.5702031766434784,-0.28116048855972875,0.11541706265230955,0.06064157305709232
Compound,ARYQHSWJGHCGJS-UHFFFAOYSA-N,ARYQHSWJGHCGJS,DrugRep; OpenBioLink,-0.007965358825789585,-0.4129492226379493,0.11541706265230955,0.06064157305709232
Compound,ARYUXFNGXHNNDM-UHFFFAOYSA-N,ARYUXFNGXHNNDM,DrugRep,0.23446417624615382,-0.16150063983199897,0.11541706265230955,0.06064157305709232
Compound,ASMXXROZKSBQIH-UHFFFAOYSA-N,ASMXXROZKSBQIH,DGIdb; DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.4840440147456147,0.3802767742453433,0.11541706265230955,0.06064157305709232
Compound,ASOADIZOVZTJSR-UHFFFAOYSA-N,ASOADIZOVZTJSR,DGIdb; DrugRep,0.5410961791130459,0.047534747837918466,0.11541706265230955,0.06064157305709232
Compound,ASSKVPFEZFQQNQ-UHFFFAOYSA-N,ASSKVPFEZFQQNQ,DGIdb,0.5533197918524096,0.34039991324211194,0.11541706265230955,0.06064157305709232
Compound,ASUGUQWIHMTFJL-UHFFFAOYSA-N,ASUGUQWIHMTFJL,DGIdb; DrugRep; OpenBioLink,0.3849329101556796,-0.6069423792506033,0.11541706265230955,0.06064157305709232
Compound,ASUTZQLVASHGKV-UHFFFAOYSA-N,ASUTZQLVASHGKV,DGIdb; DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.5865371841735323,0.11411609721761391,0.11541706265230955,0.06064157305709232
Compound,ASWVTGNCAZCNNR-UHFFFAOYSA-N,ASWVTGNCAZCNNR,DGIdb,0.3596500042465538,0.526482726699735,0.11541706265230955,0.06064157305709232
Compound,ATALOFNDEOCMKK-UHFFFAOYSA-N,ATALOFNDEOCMKK,DGIdb; DrugRep; Hetionet; PharMeBINet,0.44120292346393114,-0.36643730799633595,0.11541706265230955,0.06064157305709232
Compound,ATCGGEJZONJOCL-UHFFFAOYSA-N,ATCGGEJZONJOCL,DrugRep,0.32386232830269174,0.16760991207948353,0.11541706265230955,0.06064157305709232
Compound,ATEFPOUAMCWAQS-UHFFFAOYSA-N,ATEFPOUAMCWAQS,DGIdb,0.576707532085666,0.05618075137225985,0.11541706265230955,0.06064157305709232
Compound,ATHGHQPFGPMSJY-UHFFFAOYSA-N,ATHGHQPFGPMSJY,DGIdb; DrugRep; OpenBioLink,0.6254399192609348,0.20617634995690462,0.11541706265230955,0.06064157305709232
Compound,ATKZKAYWARYLBW-UHFFFAOYSA-N,ATKZKAYWARYLBW,DrugRep; OpenBioLink,0.010927947828890016,-0.12873081550742146,0.11541706265230955,0.06064157305709232
Compound,ATLJNLYIJOCWJE-UHFFFAOYSA-N,ATLJNLYIJOCWJE,DGIdb,0.18712259830164737,-0.4140813158873867,0.11541706265230955,0.06064157305709232
Compound,ATOAHNRJAXSBOR-UHFFFAOYSA-N,ATOAHNRJAXSBOR,DrugRep,0.4087942786026857,-0.2915178339448037,0.11541706265230955,0.06064157305709232
Compound,AUFUWRKPQLGTGF-UHFFFAOYSA-N,AUFUWRKPQLGTGF,OpenBioLink,0.5724295230880192,0.24817760646041245,0.11541706265230955,0.06064157305709232
Compound,AUIQVDGWXRAVOO-UHFFFAOYSA-N,AUIQVDGWXRAVOO,DGIdb,-0.31237578052091264,-0.40346916167915364,0.11541706265230955,0.06064157305709232
Compound,AUMDBEHGJRZSOO-UHFFFAOYSA-N,AUMDBEHGJRZSOO,DGIdb; DrugRep; OpenBioLink,0.36384447432785005,-0.6072877115309994,0.11541706265230955,0.06064157305709232
Compound,AURFZBICLPNKBZ-UHFFFAOYSA-N,AURFZBICLPNKBZ,DGIdb; DrugRep; OpenBioLink; PharMeBINet,0.5574795833361059,0.1733954824443367,0.11541706265230955,0.06064157305709232
Compound,AVAACINZEOAHHE-UHFFFAOYSA-N,AVAACINZEOAHHE,DrugRep,0.7202504715099188,0.06380163672505351,0.11541706265230955,0.06064157305709232
Compound,AVDUGNCTZRCAHH-UHFFFAOYSA-N,AVDUGNCTZRCAHH,DGIdb; DrugRep; OpenBioLink,0.6850174448202415,0.2771691290240799,0.11541706265230955,0.06064157305709232
Compound,AVKUERGKIZMTKX-UHFFFAOYSA-N,AVKUERGKIZMTKX,DGIdb; Hetionet; OpenBioLink; PharMeBINet,0.7027332296768795,0.16793615467694317,0.11541706265230955,0.06064157305709232
Compound,AVOLMBLBETYQHX-UHFFFAOYSA-N,AVOLMBLBETYQHX,DGIdb; DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.6789829446829818,0.216870175725929,0.11541706265230955,0.06064157305709232
Compound,AVSCNEOUWSVZEY-UHFFFAOYSA-N,AVSCNEOUWSVZEY,DrugRep,0.23470180400946902,-0.32479918596218005,0.11541706265230955,0.06064157305709232
Compound,AWDORCFLUJZUQS-UHFFFAOYSA-N,AWDORCFLUJZUQS,OpenBioLink,-0.20889449280162112,-0.20701413530874546,0.11541706265230955,0.06064157305709232
Compound,AWDRATDZQPNJFN-UHFFFAOYSA-N,AWDRATDZQPNJFN,DGIdb; OpenBioLink,0.45469334676388223,0.24084221821836355,0.11541706265230955,0.06064157305709232
Compound,AWIVHRPYFSSVOG-UHFFFAOYSA-N,AWIVHRPYFSSVOG,DrugRep,-0.020627104474031807,-0.0539862795867273,0.11541706265230955,0.06064157305709232
