seed,epoch,component,loss
41,17,CRISPR,4.309455272129604
41,18,Total objective,13.91275726045881
41,18,Compound,4.642323364530291
41,18,ORF,4.991612986155919
41,18,CRISPR,4.278820851870946
41,19,Total objective,13.898296437944685
41,19,Compound,4.625853899547032
41,19,ORF,4.985935408728463
41,19,CRISPR,4.286507105827331
41,20,Total objective,13.85220341001238
41,20,Compound,4.622400569915771
41,20,ORF,4.967454671859741
41,20,CRISPR,4.262348219326564
41,21,Total objective,13.833596461159843
41,21,Compound,4.620703533717564
41,21,ORF,4.949744360787528
41,21,CRISPR,4.263148498535156
41,22,Total objective,13.799490588051933
41,22,Compound,4.601170097078596
41,22,ORF,4.94569217818124
41,22,CRISPR,4.252628421783447
41,23,Total objective,13.731902844565255
41,23,Compound,4.56751890863691
41,23,ORF,4.944421434402466
41,23,CRISPR,4.219962562833514
41,24,Total objective,13.709673581804548
41,24,Compound,4.578305339813232
41,24,ORF,4.943140976769584
41,24,CRISPR,4.1882272107260565
41,25,Total objective,13.642661939348493
41,25,Compound,4.552328974860055
41,25,ORF,4.9140129498073035
41,25,CRISPR,4.176320001057216
41,26,Total objective,13.62678256716047
41,26,Compound,4.561703872680664
41,26,ORF,4.912443099703108
41,26,CRISPR,4.152635632242475
41,27,Total objective,13.611349759783064
41,27,Compound,4.546347747530256
41,27,ORF,4.899334927967616
41,27,CRISPR,4.165666968481881
41,28,Total objective,13.587046677725656
41,28,Compound,4.535355404445103
41,28,ORF,4.889025844846453
41,28,CRISPR,4.1626654658998765
41,29,Total objective,13.561378574371338
41,29,Compound,4.53669855254037
41,29,ORF,4.880164929798672
41,29,CRISPR,4.144515078408378
41,30,Total objective,13.520167854854039
41,30,Compound,4.520696299416678
41,30,ORF,4.880864313670567
41,30,CRISPR,4.118607306480408
41,31,Total objective,13.465245601109096
41,31,Compound,4.514835970742362
41,31,ORF,4.856011417933873
41,31,CRISPR,4.094398185185024
41,32,Total objective,13.46438352039882
41,32,Compound,4.49968604360308
41,32,ORF,4.86295839037214
41,32,CRISPR,4.101739181791033
41,33,Total objective,13.433905015672956
41,33,Compound,4.476343522753035
41,33,ORF,4.850655017580305
41,33,CRISPR,4.106906468527658
41,34,Total objective,13.417366627284459
41,34,Compound,4.495103468213762
41,34,ORF,4.835880497523717
41,34,CRISPR,4.08638254914965
41,35,Total objective,13.37757637841361
41,35,Compound,4.476745966502598
41,35,ORF,4.843369225093297
41,35,CRISPR,4.0574611970356536
41,36,Total objective,13.36405109677996
41,36,Compound,4.476902948107038
41,36,ORF,4.82567766053336
41,36,CRISPR,4.061470535823277
41,37,Total objective,13.312917600359235
41,37,Compound,4.4574805191585
41,37,ORF,4.81962787764413
41,37,CRISPR,4.035809234210423
41,38,Total objective,13.322374166761126
41,38,Compound,4.471893589837211
41,38,ORF,4.817489569527762
41,38,CRISPR,4.0329908881868635
41,39,Total objective,13.252670764923096
41,39,Compound,4.456047487258911
41,39,ORF,4.791397993905203
41,39,CRISPR,4.0052252973829
41,40,Total objective,13.277186666216169
41,40,Compound,4.465797621863229
41,40,ORF,4.809196056638445
41,40,CRISPR,4.002192963872637
41,41,Total objective,13.211878449576242
41,41,Compound,4.418680844988142
41,41,ORF,4.786476578031268
41,41,CRISPR,4.006721012932914
41,42,Total objective,13.171490097045899
41,42,Compound,4.410584381648472
41,42,ORF,4.787875175476074
41,42,CRISPR,3.973030604634966
41,43,Total objective,13.132599013192314
41,43,Compound,4.3970715590885705
41,43,ORF,4.755888632365635
41,43,CRISPR,3.979638736588614
41,44,Total objective,13.099201120649065
41,44,Compound,4.421081686019898
41,44,ORF,4.757416977201189
41,44,CRISPR,3.9207024880817958
41,45,Total objective,13.088374587467738
41,45,Compound,4.393689516612461
41,45,ORF,4.7628967830113
41,45,CRISPR,3.931788291249956
41,46,Total objective,13.091434574127197
41,46,Compound,4.404344483784267
41,46,ORF,4.751467316491263
41,46,CRISPR,3.9356227670397077
41,47,Total objective,13.049785831996372
41,47,Compound,4.3935870238712855
41,47,ORF,4.748638044084822
41,47,CRISPR,3.9075607436043875
41,48,Total objective,13.056411075592042
41,48,Compound,4.381627954755511
41,48,ORF,4.7388219629015245
41,48,CRISPR,3.9359611306871685
41,49,Total objective,13.034508310045515
41,49,Compound,4.379579353332519
41,49,ORF,4.719513307298933
41,49,CRISPR,3.935415690285819
41,50,Total objective,12.959698363712855
41,50,Compound,4.37011844771249
41,50,ORF,4.722493989127023
41,50,CRISPR,3.8670859268733433
41,51,Total objective,12.952237483433315
41,51,Compound,4.373868717466082
41,51,ORF,4.672775030136108
41,51,CRISPR,3.9055938005447386
41,52,Total objective,12.914217594691685
41,52,Compound,4.356874697549003
41,52,ORF,4.691964524132865
41,52,CRISPR,3.865378373009818
41,53,Total objective,12.943675191061837
41,53,Compound,4.356380421774728
41,53,ORF,4.688082293101719
41,53,CRISPR,3.8992125477109636
41,54,Total objective,12.881501034327917
41,54,Compound,4.351227133614676
41,54,ORF,4.689911440440587
41,54,CRISPR,3.840362446648734
41,55,Total objective,12.856006009238106
41,55,Compound,4.361975077220372
41,55,ORF,4.690891708646502
41,55,CRISPR,3.8031392233712333
41,56,Total objective,12.83547740663801
41,56,Compound,4.343399858474731
41,56,ORF,4.658143527167184
41,56,CRISPR,3.8339340244020734
41,57,Total objective,12.811841651371546
41,57,Compound,4.339719404493059
41,57,ORF,4.652583626338414
41,57,CRISPR,3.8195386137281147
41,58,Total objective,12.760877759116037
41,58,Compound,4.335857963562011
41,58,ORF,4.618321193967547
41,58,CRISPR,3.806698727607727
41,59,Total objective,12.793809618268694
41,59,Compound,4.344265515463693
41,59,ORF,4.647801351547241
41,59,CRISPR,3.8017427716936383
41,60,Total objective,12.769611086164202
41,60,Compound,4.337937014443534
41,60,ORF,4.650573267255511
41,60,CRISPR,3.781100756781442
41,61,Total objective,12.746472454071045
41,61,Compound,4.345289659500122
41,61,ORF,4.622870710917882
41,61,CRISPR,3.778312158584595
41,62,Total objective,12.723813874380928
41,62,Compound,4.347605242047991
41,62,ORF,4.623760209764753
41,62,CRISPR,3.7524484668459213
41,63,Total objective,12.698370374952043
41,63,Compound,4.329845060620989
41,63,ORF,4.6266197681427
41,63,CRISPR,3.7419055223464968
41,64,Total objective,12.650308282034738
41,64,Compound,4.319391965866089
41,64,ORF,4.603512437002999
41,64,CRISPR,3.7274039506912233
41,65,Total objective,12.650761713300433
41,65,Compound,4.318759175709316
41,65,ORF,4.59283321925572
41,65,CRISPR,3.7391693115234377
41,66,Total objective,12.616630458831787
41,66,Compound,4.316074473517282
41,66,ORF,4.607246514729091
41,66,CRISPR,3.6933095148631505
41,67,Total objective,12.582877731323242
41,67,Compound,4.310433646610805
41,67,ORF,4.580129453114101
41,67,CRISPR,3.6923146486282348
41,68,Total objective,12.51983333315168
41,68,Compound,4.289236102785383
41,68,ORF,4.549146209444318
41,68,CRISPR,3.6814510004861014
41,69,Total objective,12.552218246459962
41,69,Compound,4.301149674824306
41,69,ORF,4.568544128962926
41,69,CRISPR,3.68252443586077
41,70,Total objective,12.50205638068063
41,70,Compound,4.302522591182163
41,70,ORF,4.5601309980664935
41,70,CRISPR,3.639402791431972
41,71,Total objective,12.524492590767997
41,71,Compound,4.301708568845476
41,71,ORF,4.5585935592651365
41,71,CRISPR,3.6641904728753225
41,72,Total objective,12.454100227355957
41,72,Compound,4.2800237110682895
41,72,ORF,4.540656403132847
41,72,CRISPR,3.6334201778684343
41,73,Total objective,12.480483722686767
41,73,Compound,4.288805900301252
41,73,ORF,4.552260167258126
41,73,CRISPR,3.6394176312855313
41,74,Total objective,12.44341813496181
41,74,Compound,4.289632477079119
41,74,ORF,4.521553427832467
41,74,CRISPR,3.632232230050223
41,75,Total objective,12.422009781428747
41,75,Compound,4.273104837962559
41,75,ORF,4.525698362077986
41,75,CRISPR,3.623206574576242
41,76,Total objective,12.409781510489328
41,76,Compound,4.281037487302508
41,76,ORF,4.517837837764195
41,76,CRISPR,3.610906103679112
41,77,Total objective,12.402685601370676
41,77,Compound,4.268093994685581
41,77,ORF,4.523019899640764
41,77,CRISPR,3.61157169342041
41,78,Total objective,12.386085333142962
41,78,Compound,4.271393537521362
41,78,ORF,4.521834802627564
41,78,CRISPR,3.5928569998059956
41,79,Total objective,12.341242899213519
41,79,Compound,4.268444531304496
41,79,ORF,4.488491351263864
41,79,CRISPR,3.5843070336750578
41,80,Total objective,12.30007028579712
41,80,Compound,4.251662383760725
41,80,ORF,4.476458638054984
41,80,CRISPR,3.5719492503574917
41,81,Total objective,12.28111367906843
41,81,Compound,4.245349189213344
41,81,ORF,4.487541784558977
41,81,CRISPR,3.54822268145425
41,82,Total objective,12.261090523856026
41,82,Compound,4.258077280861991
41,82,ORF,4.48242575781686
41,82,CRISPR,3.520587454523359
41,83,Total objective,12.255054201398577
41,83,Compound,4.275421408244542
41,83,ORF,4.450028174264091
41,83,CRISPR,3.529604584830148
41,84,Total objective,12.200697817121233
41,84,Compound,4.254577364240374
41,84,ORF,4.454981320244926
41,84,CRISPR,3.4911391292299543
41,85,Total objective,12.199212578364781
41,85,Compound,4.250560753686088
41,85,ORF,4.450851018088205
41,85,CRISPR,3.4978007623127527
41,86,Total objective,12.186741515568324
41,86,Compound,4.258998278209141
41,86,ORF,4.44309128352574
41,86,CRISPR,3.4846519776753015
41,87,Total objective,12.19169466836112
41,87,Compound,4.266957078661237
41,87,ORF,4.441862283434187
41,87,CRISPR,3.482875302859715
41,88,Total objective,12.180163519723076
41,88,Compound,4.250208609444755
41,88,ORF,4.427104786464146
41,88,CRISPR,3.5028501646859307
41,89,Total objective,12.134914098467146
41,89,Compound,4.248707321711949
41,89,ORF,4.427222381319319
41,89,CRISPR,3.4589843375342233
41,90,Total objective,12.097229957580566
41,90,Compound,4.2417407240186416
41,90,ORF,4.4150030817304335
41,90,CRISPR,3.440486202921186
41,91,Total objective,12.082919107164656
41,91,Compound,4.244775451932635
41,91,ORF,4.415411955969674
41,91,CRISPR,3.4227316754204886
41,92,Total objective,12.060251862662179
41,92,Compound,4.223607819420951
41,92,ORF,4.419408743722098
41,92,CRISPR,3.417235197339739
41,93,Total objective,12.01677270616804
41,93,Compound,4.214369191442217
41,93,ORF,4.379698303767613
41,93,CRISPR,3.42270519052233
41,94,Total objective,12.08035296031407
41,94,Compound,4.244040952410017
41,94,ORF,4.404242576871599
41,94,CRISPR,3.4320694753101892
41,95,Total objective,12.013899571555001
41,95,Compound,4.224969707216535
41,95,ORF,4.389117744990758
41,95,CRISPR,3.39981210231781
41,96,Total objective,11.99433695929391
41,96,Compound,4.223844678061349
41,96,ORF,4.359520190102714
41,96,CRISPR,3.4109720979418072
41,97,Total objective,12.01653802054269
41,97,Compound,4.258829477855137
41,97,ORF,4.365856879098075
41,97,CRISPR,3.3918516397476197
41,98,Total objective,11.94533418927874
41,98,Compound,4.227865675517491
41,98,ORF,4.33605603490557
41,98,CRISPR,3.38141245501382
41,99,Total objective,11.98667881829398
41,99,Compound,4.230273219517299
41,99,ORF,4.353166164670672
41,99,CRISPR,3.403239461353847
41,100,Total objective,11.9437655040196
41,100,Compound,4.23144622530256
41,100,ORF,4.334093754632132
41,100,CRISPR,3.3782254593712944
41,101,Total objective,11.862532915387835
41,101,Compound,4.202362224033901
41,101,ORF,4.333389493397304
41,101,CRISPR,3.326781123025077
41,102,Total objective,11.84739830834525
41,102,Compound,4.198984125682286
41,102,ORF,4.31824494770595
41,102,CRISPR,3.3301692145211357
41,103,Total objective,11.915373393467494
41,103,Compound,4.21651520729065
41,103,ORF,4.359742491585868
41,103,CRISPR,3.339115606035505
41,104,Total objective,11.814882264818465
41,104,Compound,4.192580093656267
41,104,ORF,4.295454897199359
41,104,CRISPR,3.326847304616656
41,105,Total objective,11.855682468414306
41,105,Compound,4.2083012444632395
41,105,ORF,4.33092098236084
41,105,CRISPR,3.3164603437696183
41,106,Total objective,11.789026737213135
41,106,Compound,4.199450438363211
41,106,ORF,4.301636450631278
41,106,CRISPR,3.2879399265561786
41,107,Total objective,11.78868168422154
41,107,Compound,4.1917204039437435
41,107,ORF,4.288066809517996
41,107,CRISPR,3.3088943890162876
41,108,Total objective,11.785082258496965
41,108,Compound,4.2181657178061345
41,108,ORF,4.284707873208182
41,108,CRISPR,3.2822086913245063
41,109,Total objective,11.76578152520316
41,109,Compound,4.1983286653246195
41,109,ORF,4.255448365211487
41,109,CRISPR,3.3120045048849924
41,110,Total objective,11.76118677684239
41,110,Compound,4.200482307161604
41,110,ORF,4.286920567921229
41,110,CRISPR,3.273783826828003
41,111,Total objective,11.733195645468575
41,111,Compound,4.200945520401001
41,111,ORF,4.264136920656477
41,111,CRISPR,3.2681131839752195
41,112,Total objective,11.733523518698556
41,112,Compound,4.202797147205898
41,112,ORF,4.262088932309832
41,112,CRISPR,3.2686374357768466
41,113,Total objective,11.682919202532087
41,113,Compound,4.203688791819981
41,113,ORF,4.255547884532383
41,113,CRISPR,3.2236825159617832
41,114,Total objective,11.644950308118547
41,114,Compound,4.189499698366437
41,114,ORF,4.218135731560843
41,114,CRISPR,3.2373148441314696
41,115,Total objective,11.62337258202689
41,115,Compound,4.175157703672137
41,115,ORF,4.220571797234672
41,115,CRISPR,3.2276431696755545
41,116,Total objective,11.626832485198975
41,116,Compound,4.188859581947327
41,116,ORF,4.211642347063337
41,116,CRISPR,3.2263305221285137
41,117,Total objective,11.592200796944754
41,117,Compound,4.189406950133187
41,117,ORF,4.2344627176012315
41,117,CRISPR,3.1683311189923966
41,118,Total objective,11.582286793845041
41,118,Compound,4.17682991709028
41,118,ORF,4.217958695547921
41,118,CRISPR,3.1874981812068395
41,119,Total objective,11.594633456638881
41,119,Compound,4.173787801606315
41,119,ORF,4.225235949243818
41,119,CRISPR,3.1956096615110123
41,120,Total objective,11.52293769291469
41,120,Compound,4.171759837014335
41,120,ORF,4.171193201201302
41,120,CRISPR,3.179984675134931
41,121,Total objective,11.558625507354737
41,121,Compound,4.186320890699114
41,121,ORF,4.213195327350071
41,121,CRISPR,3.159109251839774
41,122,Total objective,11.557321616581508
41,122,Compound,4.177054691314697
41,122,ORF,4.183489840371268
41,122,CRISPR,3.1967770440237864
41,123,Total objective,11.501756191253662
41,123,Compound,4.181751663344247
41,123,ORF,4.164863548960004
41,123,CRISPR,3.1551409312656946
41,124,Total objective,11.484397738320487
41,124,Compound,4.1692025797707695
41,124,ORF,4.183340879849025
41,124,CRISPR,3.1318542514528547
41,125,Total objective,11.454895319257464
41,125,Compound,4.170651561873299
41,125,ORF,4.1917519228799005
41,125,CRISPR,3.09249187537602
41,126,Total objective,11.419633851732527
41,126,Compound,4.158070274761745
41,126,ORF,4.1605773483003885
41,126,CRISPR,3.1009862014225553
41,127,Total objective,11.442976379394532
41,127,Compound,4.171275006021772
41,127,ORF,4.172896306855338
41,127,CRISPR,3.0988051346370153
41,128,Total objective,11.42269104548863
41,128,Compound,4.159980716024126
41,128,ORF,4.137225151062012
41,128,CRISPR,3.125485134124756
41,129,Total objective,11.411118016924178
41,129,Compound,4.169368713242667
41,129,ORF,4.134609450612749
41,129,CRISPR,3.10713985988072
41,130,Total objective,11.432184846060617
41,130,Compound,4.180282119342259
41,130,ORF,4.19170754296439
41,130,CRISPR,3.0601951939719063
41,131,Total objective,11.399999032701764
41,131,Compound,4.161394967351641
41,131,ORF,4.141219438825335
41,131,CRISPR,3.0973845720291138
41,132,Total objective,11.33114813395909
41,132,Compound,4.146887476103647
41,132,ORF,4.129162764549255
41,132,CRISPR,3.0550978660583494
41,133,Total objective,11.307237284524101
41,133,Compound,4.1599603993552074
41,133,ORF,4.098079568999154
41,133,CRISPR,3.0491973093577793
41,134,Total objective,11.355073629106794
41,134,Compound,4.1702824933188305
41,134,ORF,4.121375591414315
41,134,CRISPR,3.0634155443736484
41,135,Total objective,11.320522444588798
41,135,Compound,4.147747012547084
41,135,ORF,4.132478305271694
41,135,CRISPR,3.0402970688683646
41,136,Total objective,11.33303702218192
41,136,Compound,4.165385811669486
41,136,ORF,4.1224345173154555
41,136,CRISPR,3.045216621671404
41,137,Total objective,11.270088808877128
41,137,Compound,4.154667278698512
41,137,ORF,4.101168448584421
41,137,CRISPR,3.014253064564296
41,138,Total objective,11.274324090140206
41,138,Compound,4.1515220471790855
41,138,ORF,4.08112781729017
41,138,CRISPR,3.041674280166626
41,139,Total objective,11.229760919298444
41,139,Compound,4.138516446522304
41,139,ORF,4.0675867080688475
41,139,CRISPR,3.023657761301313
41,140,Total objective,11.264769281659808
41,140,Compound,4.152348913465228
41,140,ORF,4.093620238985334
41,140,CRISPR,3.018800105367388
41,141,Total objective,11.166322490147182
41,141,Compound,4.124524913515363
41,141,ORF,4.05366712978908
41,141,CRISPR,2.9881303787231444
41,142,Total objective,11.203779738289969
41,142,Compound,4.151485306876046
41,142,ORF,4.055905549866813
41,142,CRISPR,2.9963888781411305
41,143,Total objective,11.185165091923304
41,143,Compound,4.14205254146031
41,143,ORF,4.041277769633702
41,143,CRISPR,3.0018347876412528
41,144,Total objective,11.188515322549003
41,144,Compound,4.154907076699393
41,144,ORF,4.049374341964722
41,144,CRISPR,2.9842338732310703
41,145,Total objective,11.200068119594029
41,145,Compound,4.139525716645377
41,145,ORF,4.071940701348441
41,145,CRISPR,2.988601619856698
41,146,Total objective,11.140543706076485
41,146,Compound,4.157743276868548
41,146,ORF,4.045551221711295
41,146,CRISPR,2.9372492177145824
41,147,Total objective,11.133574090685164
41,147,Compound,4.139538213184902
41,147,ORF,4.06258578981672
41,147,CRISPR,2.9314500536237444
41,148,Total objective,11.13169710976737
41,148,Compound,4.1555243015289305
41,148,ORF,4.024313398769924
41,148,CRISPR,2.951859419686454
41,149,Total objective,11.11057620729719
41,149,Compound,4.156569726126534
41,149,ORF,4.052759872164045
41,149,CRISPR,2.901246680532183
41,150,Total objective,11.090420736585344
41,150,Compound,4.133313689913068
41,150,ORF,4.032016890389579
41,150,CRISPR,2.925090152876718
41,151,Total objective,11.08601462500436
41,151,Compound,4.152365667479379
41,151,ORF,4.012787345477513
41,151,CRISPR,2.920861543927874
41,152,Total objective,11.09395980834961
41,152,Compound,4.159322588784354
41,152,ORF,4.021066812106541
41,152,CRISPR,2.9135704483304705
41,153,Total objective,11.054427542005266
41,153,Compound,4.119560105460031
41,153,ORF,3.994316693714687
41,153,CRISPR,2.940550739424569
41,154,Total objective,10.97803716659546
41,154,Compound,4.140389336858477
41,154,ORF,3.993136021069118
41,154,CRISPR,2.8445117814200267
41,155,Total objective,11.045295129503522
41,155,Compound,4.142002265793937
41,155,ORF,4.004940220287868
41,155,CRISPR,2.898352633203779
41,156,Total objective,11.006093733651298
41,156,Compound,4.144577315875462
41,156,ORF,3.9782622746058873
41,156,CRISPR,2.8832541704177856
41,157,Total objective,10.996702793666294
41,157,Compound,4.146098824909755
41,157,ORF,3.9867858682359967
41,157,CRISPR,2.8638180800846644
41,158,Total objective,10.929152093614851
41,158,Compound,4.124895797457014
41,158,ORF,3.971492944444929
41,158,CRISPR,2.832763351712908
41,159,Total objective,10.94811976296561
41,159,Compound,4.128781550271171
41,159,ORF,3.9860474927084786
41,159,CRISPR,2.8332908017294747
41,160,Total objective,10.91985366003854
41,160,Compound,4.101515177318028
41,160,ORF,3.9851741654532296
41,160,CRISPR,2.833164313861302
41,161,Total objective,10.924025140489851
41,161,Compound,4.121327628408159
41,161,ORF,3.9669087648391725
41,161,CRISPR,2.835788747242519
41,162,Total objective,10.909338283538819
41,162,Compound,4.119699914114816
41,162,ORF,3.961078323636736
41,162,CRISPR,2.8285600560052053
41,163,Total objective,10.903609548296247
41,163,Compound,4.13992166859763
41,163,ORF,3.9458661454064505
41,163,CRISPR,2.8178217479160854
41,164,Total objective,10.84308124269758
41,164,Compound,4.118766590527126
41,164,ORF,3.938637852668762
41,164,CRISPR,2.785676864215306
41,165,Total objective,10.874561323438371
41,165,Compound,4.125257069723947
41,165,ORF,3.929653300557818
41,165,CRISPR,2.819650946344648
41,166,Total objective,10.858313587733678
41,166,Compound,4.139202063424246
41,166,ORF,3.9052310637065344
41,166,CRISPR,2.8138804469789775
41,167,Total objective,10.813912037440709
41,167,Compound,4.1366125651768275
41,167,ORF,3.8953638349260604
41,167,CRISPR,2.78193564755576
41,168,Total objective,10.834495748792376
41,168,Compound,4.112807812009539
41,168,ORF,3.9132061856133595
41,168,CRISPR,2.8084817818232946
41,169,Total objective,10.774051339285714
41,169,Compound,4.110590968813215
41,169,ORF,3.9081924370356966
41,169,CRISPR,2.7552678312574113
41,170,Total objective,10.802930041721888
41,170,Compound,4.0974423204149515
41,170,ORF,3.8966979707990372
41,170,CRISPR,2.8087897641318187
41,171,Total objective,10.795174530574254
41,171,Compound,4.118736154692513
41,171,ORF,3.9160571677344187
41,171,CRISPR,2.7603812558310374
41,172,Total objective,10.767229311806815
41,172,Compound,4.123304850714547
41,172,ORF,3.901963138580322
41,172,CRISPR,2.741961291858128
41,173,Total objective,10.776540388379779
41,173,Compound,4.135883889879499
41,173,ORF,3.8792641299111503
41,173,CRISPR,2.761392436708723
41,174,Total objective,10.752645138331822
41,174,Compound,4.121839553969247
41,174,ORF,3.8741740942001344
41,174,CRISPR,2.756631510598319
41,175,Total objective,10.724802248818534
41,175,Compound,4.119491580554417
41,175,ORF,3.8759803465434484
41,175,CRISPR,2.7293303183146884
41,176,Total objective,10.677799797058105
41,176,Compound,4.097652786118644
41,176,ORF,3.85648056438991
41,176,CRISPR,2.7236664465495517
41,177,Total objective,10.741443075452532
41,177,Compound,4.118884345463344
41,177,ORF,3.8694816929953437
41,177,CRISPR,2.753077047211783
41,178,Total objective,10.702116475786482
41,178,Compound,4.122243029730661
41,178,ORF,3.854668576376779
41,178,CRISPR,2.7252048288072857
41,179,Total objective,10.693491881234305
41,179,Compound,4.117484399250576
41,179,ORF,3.8700855595724923
41,179,CRISPR,2.7059219224112376
41,180,Total objective,10.649308163779123
41,180,Compound,4.108988407679966
41,180,ORF,3.8532044308526174
41,180,CRISPR,2.687115396772112
41,181,Total objective,10.616671180725097
41,181,Compound,4.115638051714216
41,181,ORF,3.8386034965515137
41,181,CRISPR,2.6624296494892667
41,182,Total objective,10.643944631304059
41,182,Compound,4.098764225414821
41,182,ORF,3.864795766557966
41,182,CRISPR,2.6803846154894146
41,183,Total objective,10.588901696886335
41,183,Compound,4.0946000439780095
41,183,ORF,3.8295787402561734
41,183,CRISPR,2.6647228240966796
41,184,Total objective,10.59254856109619
41,184,Compound,4.10247460092817
41,184,ORF,3.813490639414106
41,184,CRISPR,2.67658326285226
41,185,Total objective,10.615090070452009
41,185,Compound,4.091780410494123
41,185,ORF,3.851290236200605
41,185,CRISPR,2.672019386291504
41,186,Total objective,10.541263253348214
41,186,Compound,4.102511664799281
41,186,ORF,3.787840349333627
41,186,CRISPR,2.6509112868990217
41,187,Total objective,10.544603974478585
41,187,Compound,4.08926683153425
41,187,ORF,3.8058122055871144
41,187,CRISPR,2.649524978228978
41,188,Total objective,10.558230972290039
41,188,Compound,4.100481118474688
41,188,ORF,3.8160218477249144
41,188,CRISPR,2.641728002684457
41,189,Total objective,10.521057632991246
41,189,Compound,4.095502141543797
41,189,ORF,3.8025175060544694
41,189,CRISPR,2.6230379240853448
41,190,Total objective,10.505154146466936
41,190,Compound,4.088771877970014
41,190,ORF,3.800113238607134
41,190,CRISPR,2.616269016265869
41,191,Total objective,10.531140736171178
41,191,Compound,4.096577542168753
41,191,ORF,3.7998009579522267
41,191,CRISPR,2.634762239456177
41,192,Total objective,10.478270966666086
41,192,Compound,4.080819630622864
41,192,ORF,3.7699148552758355
41,192,CRISPR,2.6275365080152238
41,193,Total objective,10.464150551387242
41,193,Compound,4.081542270524161
41,193,ORF,3.7561487674713137
41,193,CRISPR,2.6264595236097064
41,194,Total objective,10.469410078866142
41,194,Compound,4.103272989818028
41,194,ORF,3.763543289048331
41,194,CRISPR,2.602593878337315
41,195,Total objective,10.48229191643851
41,195,Compound,4.098492683683123
41,195,ORF,3.7645068679537093
41,195,CRISPR,2.6192923613956998
41,196,Total objective,10.453970527648925
41,196,Compound,4.084563592502049
41,196,ORF,3.756422618457249
41,196,CRISPR,2.61298428944179
41,197,Total objective,10.45648126602173
41,197,Compound,4.09840806552342
41,197,ORF,3.766050226347787
41,197,CRISPR,2.5920229843684606
41,198,Total objective,10.435467679159983
41,198,Compound,4.1061923742294315
41,198,ORF,3.733837890625
41,198,CRISPR,2.595437390463693
41,199,Total objective,10.428074210030692
41,199,Compound,4.097250083514623
41,199,ORF,3.7481277295521327
41,199,CRISPR,2.5826963833400183
41,200,Total objective,10.417386695316859
41,200,Compound,4.09489574772971
41,200,ORF,3.7575054679598128
41,200,CRISPR,2.5649854966572354
41,201,Total objective,10.40431284223284
41,201,Compound,4.091481181553432
41,201,ORF,3.752473483766828
41,201,CRISPR,2.5603581428527833
41,202,Total objective,10.443623556409563
41,202,Compound,4.093509524209159
41,202,ORF,3.753406872068133
41,202,CRISPR,2.5967071431023734
41,203,Total objective,10.386555412837437
41,203,Compound,4.101351526805333
41,203,ORF,3.722874290602548
41,203,CRISPR,2.5623296158654347
41,204,Total objective,10.322841112954276
41,204,Compound,4.080301203046527
41,204,ORF,3.7010098797934394
41,204,CRISPR,2.5415300948279245
41,205,Total objective,10.369669451032365
41,205,Compound,4.099580761364528
41,205,ORF,3.716465755871364
41,205,CRISPR,2.5536229508263726
41,206,Total objective,10.318134566715786
41,206,Compound,4.066023445129394
41,206,ORF,3.696281623840332
41,206,CRISPR,2.555829545429775
41,207,Total objective,10.315436049870081
41,207,Compound,4.077139006342207
41,207,ORF,3.687526685850961
41,207,CRISPR,2.550770320211138
41,208,Total objective,10.336923258645195
41,208,Compound,4.058319006647382
41,208,ORF,3.735430179323469
41,208,CRISPR,2.54317410332816
41,209,Total objective,10.287317766462053
41,209,Compound,4.066295845167978
41,209,ORF,3.696124720573425
41,209,CRISPR,2.5248972756522043
41,210,Total objective,10.301739147731237
41,210,Compound,4.0805456161499025
41,210,ORF,3.6949899435043334
41,210,CRISPR,2.526203615324838
41,211,Total objective,10.231708976200649
41,211,Compound,4.058198680196489
41,211,ORF,3.6994853394372123
41,211,CRISPR,2.4740249497549875
41,212,Total objective,10.23857489994594
41,212,Compound,4.0807660239083425
41,212,ORF,3.7005918775285993
41,212,CRISPR,2.457217001914978
41,213,Total objective,10.23123916898455
41,213,Compound,4.07519622189658
41,213,ORF,3.665080761909485
41,213,CRISPR,2.4909621170588903
41,214,Total objective,10.250911263057164
41,214,Compound,4.084386628014701
41,214,ORF,3.6644038881574357
41,214,CRISPR,2.502120750291007
41,215,Total objective,10.248189435686385
41,215,Compound,4.083927409989493
41,215,ORF,3.6667794466018675
41,215,CRISPR,2.4974826301847184
41,216,Total objective,10.19402904510498
41,216,Compound,4.066097732952663
41,216,ORF,3.6656722341265
41,216,CRISPR,2.4622590746198383
41,217,Total objective,10.223722539629255
41,217,Compound,4.090351785932269
41,217,ORF,3.6574985640389577
41,217,CRISPR,2.4758722407477243
41,218,Total objective,10.217890657697405
41,218,Compound,4.083979480607169
41,218,ORF,3.6527578966958183
41,218,CRISPR,2.4811532872063773
41,219,Total objective,10.212741879054478
41,219,Compound,4.069424472536359
41,219,ORF,3.672019100189209
41,219,CRISPR,2.4712982722691126
41,220,Total objective,10.183969020843506
41,220,Compound,4.069780210086278
41,220,ORF,3.6374944618770053
41,220,CRISPR,2.4766942943845476
41,221,Total objective,10.184242384774345
41,221,Compound,4.090894763810294
41,221,ORF,3.6725505215781076
41,221,CRISPR,2.420797038078308
41,222,Total objective,10.210039043426514
41,222,Compound,4.081562580381121
41,222,ORF,3.633754198891776
41,222,CRISPR,2.494722182410104
41,223,Total objective,10.173856680733817
41,223,Compound,4.0680341788700645
41,223,ORF,3.6344474077224733
