method,pair_a,pair_b,mechanism_category,shared_gene_count,pair_shared_genes
RDKit2D,1119,1539,DNA damage/repair,1,33
RDKit2D,1119,1539,PI3K/AKT/mTOR,1,33
RDKit2D,1236,1323,Nuclear receptor/xenobiotic,3,33
RDKit2D,1236,1323,Cell cycle/mitosis,2,33
RDKit2D,1236,1323,DNA damage/repair,1,33
RDKit2D,1236,1323,MAPK/RTK,1,33
RDKit2D,1236,1323,PI3K/AKT/mTOR,1,33
RDKit2D,1011,1235,PI3K/AKT/mTOR,2,21
RDKit2D,1011,1235,Cell cycle/mitosis,1,21
RDKit2D,1011,1235,Microtubule,1,21
RDKit2D,528,1835,Cell cycle/mitosis,1,23
RDKit2D,528,1835,Lipid/transport state,1,23
RDKit2D,528,1119,Nuclear receptor/xenobiotic,2,30
RDKit2D,528,1119,Cell cycle/mitosis,1,30
RDKit2D,528,1119,DNA damage/repair,1,30
RDKit2D,528,1119,PI3K/AKT/mTOR,1,30
RDKit2D,1468,1598,Lipid/transport state,1,5
RDKit2D,283,860,Cell cycle/mitosis,1,10
RDKit2D,1236,1716,Cell cycle/mitosis,1,24
RDKit2D,1236,1716,DNA damage/repair,1,24
RDKit2D,1236,1716,PI3K/AKT/mTOR,1,24
RDKit2D,556,1680,MAPK/RTK,1,12
RDKit2D,273,387,Cell cycle/mitosis,2,32
RDKit2D,273,387,Epigenetic/chromatin,1,32
RDKit2D,265,1805,Nuclear receptor/xenobiotic,3,18
RDKit2D,265,1805,Cell cycle/mitosis,2,18
RDKit2D,265,1805,Lipid/transport state,1,18
RDKit2D,0,300,Cell cycle/mitosis,1,25
RDKit2D,0,300,Lipid/transport state,1,25
RDKit2D,232,1389,Cell cycle/mitosis,3,27
RDKit2D,232,1389,MAPK/RTK,2,27
RDKit2D,232,1389,Lipid/transport state,1,27
RDKit2D,232,1389,Nuclear receptor/xenobiotic,1,27
RDKit2D,232,1389,PI3K/AKT/mTOR,1,27
RDKit2D,232,387,Cell cycle/mitosis,1,28
RDKit2D,232,387,MAPK/RTK,1,28
RDKit2D,232,387,Nuclear receptor/xenobiotic,1,28
RDKit2D,1080,1382,Cell cycle/mitosis,2,26
RDKit2D,1080,1382,DNA damage/repair,1,26
RDKit2D,1186,1220,Cell cycle/mitosis,3,35
RDKit2D,1186,1220,Epigenetic/chromatin,1,35
RDKit2D,1186,1220,Lipid/transport state,1,35
RDKit2D,1186,1220,MAPK/RTK,1,35
RDKit2D,1186,1220,Microtubule,1,35
RDKit2D,1186,1220,Nuclear receptor/xenobiotic,1,35
RDKit2D,1186,1220,PI3K/AKT/mTOR,1,35
RDKit2D,31,1787,Nuclear receptor/xenobiotic,3,25
RDKit2D,31,1787,MAPK/RTK,1,25
RDKit2D,592,717,Cell cycle/mitosis,2,31
RDKit2D,592,717,DNA damage/repair,2,31
RDKit2D,592,717,Nuclear receptor/xenobiotic,2,31
RDKit2D,592,717,Lipid/transport state,1,31
RDKit2D,1410,1470,MAPK/RTK,1,2
RDKit2D,1420,1781,Cell cycle/mitosis,1,24
RDKit2D,87,1341,MAPK/RTK,1,19
RDKit2D,87,1341,PI3K/AKT/mTOR,1,19
RDKit2D,83,1178,Cell cycle/mitosis,1,13
RDKit2D,83,1178,DNA damage/repair,1,13
RDKit2D,1080,1112,Cell cycle/mitosis,1,20
RDKit2D,436,1382,Cell cycle/mitosis,2,25
RDKit2D,436,1382,DNA damage/repair,1,25
RDKit2D,1196,1401,Cell cycle/mitosis,2,31
RDKit2D,1196,1401,PI3K/AKT/mTOR,2,31
RDKit2D,1196,1401,DNA damage/repair,1,31
RDKit2D,227,841,Cell cycle/mitosis,2,26
RDKit2D,227,841,DNA damage/repair,1,26
RDKit2D,227,841,PI3K/AKT/mTOR,1,26
RDKit2D,283,1451,Cell cycle/mitosis,2,20
RDKit2D,283,1451,Epigenetic/chromatin,1,20
RDKit2D,283,1451,PI3K/AKT/mTOR,1,20
RDKit2D,178,334,DNA damage/repair,1,7
RDKit2D,302,1214,Cell cycle/mitosis,1,26
RDKit2D,613,812,Cell cycle/mitosis,2,13
RDKit2D,613,812,Lipid/transport state,1,13
RDKit2D,613,812,MAPK/RTK,1,13
RDKit2D,1323,1489,Cell cycle/mitosis,2,30
RDKit2D,1323,1489,Nuclear receptor/xenobiotic,2,30
RDKit2D,1323,1489,DNA damage/repair,1,30
RDKit2D,1323,1489,MAPK/RTK,1,30
RDKit2D,402,1627,DNA damage/repair,2,14
RDKit2D,402,1627,Nuclear receptor/xenobiotic,1,14
RDKit2D,232,1214,MAPK/RTK,1,27
RDKit2D,232,1214,Nuclear receptor/xenobiotic,1,27
RDKit2D,1112,1649,Nuclear receptor/xenobiotic,1,25
RDKit2D,1112,1649,Proteostasis,1,25
RDKit2D,314,334,Cell cycle/mitosis,1,5
RDKit2D,314,334,Nuclear receptor/xenobiotic,1,5
RDKit2D,227,1486,Cell cycle/mitosis,2,33
RDKit2D,227,1486,PI3K/AKT/mTOR,2,33
RDKit2D,227,1486,DNA damage/repair,1,33
RDKit2D,51,1238,Cell cycle/mitosis,1,31
RDKit2D,51,1238,MAPK/RTK,1,31
RDKit2D,35,1186,Nuclear receptor/xenobiotic,3,26
RDKit2D,35,1186,Cell cycle/mitosis,1,26
RDKit2D,334,1186,Cell cycle/mitosis,4,15
RDKit2D,334,1186,Nuclear receptor/xenobiotic,2,15
RDKit2D,688,1523,Cell cycle/mitosis,2,12
RDKit2D,688,1523,Nuclear receptor/xenobiotic,2,12
RDKit2D,387,396,Cell cycle/mitosis,1,32
RDKit2D,387,396,MAPK/RTK,1,32
RDKit2D,584,1161,Cell cycle/mitosis,2,8
RDKit2D,584,1161,PI3K/AKT/mTOR,1,8
RDKit2D,120,1315,MAPK/RTK,1,5
RDKit2D,283,449,Cell cycle/mitosis,2,22
RDKit2D,283,449,Lipid/transport state,1,22
RDKit2D,283,449,Microtubule,1,22
RDKit2D,283,449,PI3K/AKT/mTOR,1,22
RDKit2D,461,1079,MAPK/RTK,2,39
RDKit2D,461,1079,Cell cycle/mitosis,1,39
RDKit2D,461,1079,Epigenetic/chromatin,1,39
RDKit2D,461,1079,Nuclear receptor/xenobiotic,1,39
RDKit2D,461,1079,PI3K/AKT/mTOR,1,39
RDKit2D,528,762,Cell cycle/mitosis,2,33
RDKit2D,528,762,PI3K/AKT/mTOR,2,33
RDKit2D,481,1716,Cell cycle/mitosis,2,32
RDKit2D,481,1716,PI3K/AKT/mTOR,2,32
RDKit2D,1137,1245,Cell cycle/mitosis,1,6
RDKit2D,1137,1245,DNA damage/repair,1,6
RDKit2D,300,762,Cell cycle/mitosis,1,25
RDKit2D,300,762,MAPK/RTK,1,25
RDKit2D,436,841,Cell cycle/mitosis,2,23
RDKit2D,436,841,DNA damage/repair,1,23
RDKit2D,436,841,PI3K/AKT/mTOR,1,23
RDKit2D,33,83,Cell cycle/mitosis,3,22
RDKit2D,33,83,Nuclear receptor/xenobiotic,1,22
RDKit2D,33,83,PI3K/AKT/mTOR,1,22
RDKit2D,881,1235,PI3K/AKT/mTOR,2,18
RDKit2D,881,1235,Cell cycle/mitosis,1,18
RDKit2D,881,1235,Nuclear receptor/xenobiotic,1,18
RDKit2D,608,1073,Cell cycle/mitosis,1,33
RDKit2D,608,1073,MAPK/RTK,1,33
RDKit2D,85,396,Cell cycle/mitosis,1,28
RDKit2D,85,396,Epigenetic/chromatin,1,28
RDKit2D,85,396,Lipid/transport state,1,28
RDKit2D,314,1719,Cell cycle/mitosis,1,8
RDKit2D,314,1719,Nuclear receptor/xenobiotic,1,8
RDKit2D,105,387,Nuclear receptor/xenobiotic,2,34
RDKit2D,105,387,Cell cycle/mitosis,1,34
RDKit2D,105,387,DNA damage/repair,1,34
RDKit2D,105,387,MAPK/RTK,1,34
RDKit2D,387,1739,Cell cycle/mitosis,1,21
RDKit2D,1052,1697,Cell cycle/mitosis,1,16
RDKit2D,1052,1697,Lipid/transport state,1,16
RDKit2D,1052,1697,PI3K/AKT/mTOR,1,16
RDKit2D,303,787,Cell cycle/mitosis,3,34
RDKit2D,303,787,MAPK/RTK,1,34
RDKit2D,303,787,Nuclear receptor/xenobiotic,1,34
RDKit2D,303,787,PI3K/AKT/mTOR,1,34
RDKit2D,1214,1787,Nuclear receptor/xenobiotic,3,25
RDKit2D,816,1359,Cell cycle/mitosis,1,14
RDKit2D,816,1359,Epigenetic/chromatin,1,14
RDKit2D,219,976,PI3K/AKT/mTOR,1,15
RDKit2D,421,672,Cell cycle/mitosis,1,19
RDKit2D,421,672,DNA damage/repair,1,19
RDKit2D,421,672,Lipid/transport state,1,19
RDKit2D,421,672,PI3K/AKT/mTOR,1,19
RDKit2D,321,367,Cell cycle/mitosis,1,23
RDKit2D,321,367,MAPK/RTK,1,23
RDKit2D,11,1805,Cell cycle/mitosis,2,20
RDKit2D,11,1805,Nuclear receptor/xenobiotic,2,20
RDKit2D,11,1805,Lipid/transport state,1,20
RDKit2D,1112,1186,Cell cycle/mitosis,1,16
RDKit2D,350,1805,Nuclear receptor/xenobiotic,3,31
RDKit2D,350,1805,Cell cycle/mitosis,2,31
RDKit2D,350,1805,DNA damage/repair,1,31
RDKit2D,350,1805,Epigenetic/chromatin,1,31
RDKit2D,350,1805,Lipid/transport state,1,31
RDKit2D,1382,1835,Cell cycle/mitosis,1,17
RDKit2D,681,1189,Cell cycle/mitosis,3,36
RDKit2D,681,1189,Nuclear receptor/xenobiotic,2,36
RDKit2D,681,1189,PI3K/AKT/mTOR,2,36
RDKit2D,816,1854,DNA damage/repair,1,12
RDKit2D,232,1739,Cell cycle/mitosis,1,23
RDKit2D,232,1739,Lipid/transport state,1,23
RDKit2D,387,528,Cell cycle/mitosis,1,31
RDKit2D,387,528,DNA damage/repair,1,31
RDKit2D,387,528,MAPK/RTK,1,31
RDKit2D,387,528,Nuclear receptor/xenobiotic,1,31
RDKit2D,1585,1649,Cell cycle/mitosis,3,24
RDKit2D,35,116,Nuclear receptor/xenobiotic,2,28
RDKit2D,120,1110,Epigenetic/chromatin,1,21
RDKit2D,94,1235,Cell cycle/mitosis,1,17
RDKit2D,94,1235,Nuclear receptor/xenobiotic,1,17
RDKit2D,94,1235,PI3K/AKT/mTOR,1,17
RDKit2D,672,1420,Cell cycle/mitosis,1,32
RDKit2D,672,1420,Lipid/transport state,1,32
RDKit2D,672,1420,MAPK/RTK,1,32
RDKit2D,672,1420,PI3K/AKT/mTOR,1,32
RDKit2D,816,965,DNA damage/repair,1,17
RDKit2D,235,1805,Cell cycle/mitosis,3,21
RDKit2D,235,1805,Nuclear receptor/xenobiotic,2,21
RDKit2D,235,1805,DNA damage/repair,1,21
RDKit2D,235,1805,Lipid/transport state,1,21
RDKit2D,613,1043,Lipid/transport state,1,13
RDKit2D,35,1382,Cell cycle/mitosis,1,19
RDKit2D,87,608,Epigenetic/chromatin,1,20
RDKit2D,87,608,MAPK/RTK,1,20
RDKit2D,1060,1428,Nuclear receptor/xenobiotic,1,3
RDKit2D,613,1186,Cell cycle/mitosis,3,14
RDKit2D,613,1186,Lipid/transport state,1,14
RDKit2D,812,1220,Cell cycle/mitosis,1,19
RDKit2D,812,1220,Lipid/transport state,1,19
RDKit2D,812,1220,MAPK/RTK,1,19
RDKit2D,812,1220,Nuclear receptor/xenobiotic,1,19
RDKit2D,387,1214,Nuclear receptor/xenobiotic,2,25
RDKit2D,389,1092,Nuclear receptor/xenobiotic,2,14
RDKit2D,273,841,Cell cycle/mitosis,3,30
RDKit2D,273,841,PI3K/AKT/mTOR,1,30
RDKit2D,1080,1189,Cell cycle/mitosis,2,32
RDKit2D,1080,1189,Nuclear receptor/xenobiotic,2,32
RDKit2D,1080,1189,PI3K/AKT/mTOR,1,32
RDKit2D,436,454,Cell cycle/mitosis,2,32
RDKit2D,436,454,PI3K/AKT/mTOR,2,32
RDKit2D,436,454,DNA damage/repair,1,32
RDKit2D,673,1739,Cell cycle/mitosis,1,18
RDKit2D,673,1739,PI3K/AKT/mTOR,1,18
RDKit2D,816,1069,Cell cycle/mitosis,1,13
RDKit2D,816,1069,DNA damage/repair,1,13
RDKit2D,227,1401,Cell cycle/mitosis,2,36
RDKit2D,227,1401,DNA damage/repair,2,36
RDKit2D,227,1401,PI3K/AKT/mTOR,2,36
RDKit2D,1431,1596,Nuclear receptor/xenobiotic,2,24
RDKit2D,1431,1596,Cell cycle/mitosis,1,24
RDKit2D,1431,1596,Lipid/transport state,1,24
RDKit2D,35,1585,Nuclear receptor/xenobiotic,2,25
RDKit2D,83,1196,Cell cycle/mitosis,3,27
RDKit2D,83,1196,Microtubule,1,27
RDKit2D,83,1196,Nuclear receptor/xenobiotic,1,27
RDKit2D,83,1196,PI3K/AKT/mTOR,1,27
RDKit2D,1056,1598,Lipid/transport state,1,6
RDKit2D,1056,1598,Nuclear receptor/xenobiotic,1,6
RDKit2D,1437,1846,Lipid/transport state,1,19
RDKit2D,178,584,Lipid/transport state,1,11
RDKit2D,461,886,MAPK/RTK,2,30
RDKit2D,461,886,Epigenetic/chromatin,1,30
RDKit2D,461,886,Lipid/transport state,1,30
RDKit2D,461,886,Nuclear receptor/xenobiotic,1,30
RDKit2D,1277,1486,Cell cycle/mitosis,2,20
RDKit2D,1277,1486,MAPK/RTK,1,20
RDKit2D,1080,1763,Cell cycle/mitosis,2,30
RDKit2D,1080,1763,Lipid/transport state,1,30
RDKit2D,1080,1763,PI3K/AKT/mTOR,1,30
RDKit2D,389,841,Nuclear receptor/xenobiotic,3,23
RDKit2D,389,841,Cell cycle/mitosis,1,23
RDKit2D,417,908,Cell cycle/mitosis,2,29
RDKit2D,417,908,Lipid/transport state,1,29
RDKit2D,417,908,MAPK/RTK,1,29
RDKit2D,417,908,Nuclear receptor/xenobiotic,1,29
RDKit2D,417,908,PI3K/AKT/mTOR,1,29
RDKit2D,1739,1763,Cell cycle/mitosis,1,21
RDKit2D,1739,1763,Lipid/transport state,1,21
RDKit2D,1119,1503,Cell cycle/mitosis,2,28
RDKit2D,1119,1503,Nuclear receptor/xenobiotic,1,28
RDKit2D,1238,1389,Cell cycle/mitosis,2,21
RDKit2D,1238,1389,MAPK/RTK,1,21
RDKit2D,1110,1585,Epigenetic/chromatin,1,17
RDKit2D,794,1637,Cell cycle/mitosis,1,12
RDKit2D,794,1637,Nuclear receptor/xenobiotic,1,12
RDKit2D,83,1186,Cell cycle/mitosis,2,18
RDKit2D,83,1186,Nuclear receptor/xenobiotic,1,18
RDKit2D,976,1835,Cell cycle/mitosis,1,23
RDKit2D,976,1835,DNA damage/repair,1,23
RDKit2D,976,1835,Nuclear receptor/xenobiotic,1,23
RDKit2D,1235,1389,Cell cycle/mitosis,1,11
RDKit2D,1235,1389,Microtubule,1,11
RDKit2D,1235,1389,PI3K/AKT/mTOR,1,11
RDKit2D,116,673,DNA damage/repair,2,27
RDKit2D,116,673,Cell cycle/mitosis,1,27
RDKit2D,116,673,Nuclear receptor/xenobiotic,1,27
RDKit2D,397,1047,Cell cycle/mitosis,3,26
RDKit2D,397,1047,Nuclear receptor/xenobiotic,2,26
RDKit2D,397,1047,MAPK/RTK,1,26
RDKit2D,1119,1709,Cell cycle/mitosis,1,23
RDKit2D,1119,1709,Nuclear receptor/xenobiotic,1,23
RDKit2D,278,529,Cell cycle/mitosis,2,17
RDKit2D,278,529,Nuclear receptor/xenobiotic,2,17
RDKit2D,278,529,Microtubule,1,17
RDKit2D,33,1236,Cell cycle/mitosis,3,26
RDKit2D,33,1236,MAPK/RTK,1,26
RDKit2D,33,1236,Nuclear receptor/xenobiotic,1,26
RDKit2D,33,1236,PI3K/AKT/mTOR,1,26
RDKit2D,580,1338,Cell cycle/mitosis,1,6
RDKit2D,1080,1585,Cell cycle/mitosis,2,33
RDKit2D,1080,1585,Nuclear receptor/xenobiotic,2,33
RDKit2D,1080,1585,MAPK/RTK,1,33
RDKit2D,1080,1585,PI3K/AKT/mTOR,1,33
RDKit2D,1598,1835,Cell cycle/mitosis,1,7
RDKit2D,1598,1835,Lipid/transport state,1,7
RDKit2D,35,841,Nuclear receptor/xenobiotic,2,19
RDKit2D,1220,1716,Cell cycle/mitosis,1,31
RDKit2D,1220,1716,DNA damage/repair,1,31
RDKit2D,1220,1716,PI3K/AKT/mTOR,1,31
RDKit2D,613,1169,Cell cycle/mitosis,1,6
RDKit2D,309,1763,Cell cycle/mitosis,1,31
RDKit2D,309,1763,Epigenetic/chromatin,1,31
RDKit2D,309,1763,MAPK/RTK,1,31
RDKit2D,309,1763,Nuclear receptor/xenobiotic,1,31
RDKit2D,273,1585,Cell cycle/mitosis,2,27
RDKit2D,273,1585,PI3K/AKT/mTOR,1,27
RDKit2D,187,1637,Nuclear receptor/xenobiotic,2,13
RDKit2D,841,1189,Cell cycle/mitosis,4,30
RDKit2D,841,1189,MAPK/RTK,1,30
RDKit2D,841,1189,Nuclear receptor/xenobiotic,1,30
RDKit2D,841,1189,PI3K/AKT/mTOR,1,30
RDKit2D,529,1169,Cell cycle/mitosis,1,9
RDKit2D,94,481,Cell cycle/mitosis,2,26
RDKit2D,94,481,PI3K/AKT/mTOR,1,26
RDKit2D,421,1468,Cell cycle/mitosis,1,15
RDKit2D,421,1468,Lipid/transport state,1,15
RDKit2D,421,1468,MAPK/RTK,1,15
RDKit2D,794,1428,Cell cycle/mitosis,1,5
RDKit2D,794,1428,Nuclear receptor/xenobiotic,1,5
RDKit2D,794,1428,Proteostasis,1,5
RDKit2D,613,1470,Cell cycle/mitosis,1,4
RDKit2D,685,1186,Cell cycle/mitosis,6,33
RDKit2D,685,1186,Nuclear receptor/xenobiotic,3,33
RDKit2D,685,1186,PI3K/AKT/mTOR,1,33
RDKit2D,1110,1220,DNA damage/repair,1,19
RDKit2D,1110,1220,Epigenetic/chromatin,1,19
RDKit2D,232,449,Cell cycle/mitosis,2,20
RDKit2D,232,449,Lipid/transport state,1,20
RDKit2D,232,449,MAPK/RTK,1,20
RDKit2D,232,449,PI3K/AKT/mTOR,1,20
RDKit2D,673,1189,Cell cycle/mitosis,3,30
RDKit2D,673,1189,Nuclear receptor/xenobiotic,1,30
RDKit2D,673,1189,PI3K/AKT/mTOR,1,30
RDKit2D,514,1539,Cell cycle/mitosis,2,19
RDKit2D,514,1539,DNA damage/repair,1,19
RDKit2D,200,1319,Nuclear receptor/xenobiotic,3,22
RDKit2D,200,1319,Cell cycle/mitosis,1,22
RDKit2D,200,1319,DNA damage/repair,1,22
RDKit2D,200,1319,PI3K/AKT/mTOR,1,22
RDKit2D,1323,1382,Cell cycle/mitosis,3,26
RDKit2D,1323,1382,DNA damage/repair,1,26
RDKit2D,1186,1338,Cell cycle/mitosis,2,17
RDKit2D,1186,1338,Microtubule,1,17
RDKit2D,227,387,Cell cycle/mitosis,1,28
RDKit2D,227,387,DNA damage/repair,1,28
RDKit2D,436,514,DNA damage/repair,2,16
RDKit2D,436,514,Cell cycle/mitosis,1,16
RDKit2D,1189,1739,Cell cycle/mitosis,1,25
RDKit2D,1189,1739,PI3K/AKT/mTOR,1,25
RDKit2D,379,1043,Nuclear receptor/xenobiotic,1,13
RDKit2D,571,1637,Nuclear receptor/xenobiotic,2,23
RDKit2D,1503,1739,Cell cycle/mitosis,1,21
RDKit2D,334,613,Cell cycle/mitosis,2,4
RDKit2D,283,358,Epigenetic/chromatin,1,26
RDKit2D,283,358,Lipid/transport state,1,26
RDKit2D,283,358,Microtubule,1,26
RDKit2D,283,358,PI3K/AKT/mTOR,1,26
RDKit2D,1137,1754,DNA damage/repair,1,5
RDKit2D,1112,1428,Nuclear receptor/xenobiotic,1,3
RDKit2D,1238,1597,Cell cycle/mitosis,2,8
RDKit2D,673,1389,Cell cycle/mitosis,1,20
RDKit2D,673,1389,Epigenetic/chromatin,1,20
RDKit2D,283,1692,Cell cycle/mitosis,2,21
RDKit2D,283,1692,DNA damage/repair,1,21
RDKit2D,283,1692,Epigenetic/chromatin,1,21
RDKit2D,283,1692,Microtubule,1,21
RDKit2D,283,1692,PI3K/AKT/mTOR,1,21
RDKit2D,529,1486,Nuclear receptor/xenobiotic,3,32
RDKit2D,529,1486,Cell cycle/mitosis,2,32
RDKit2D,529,1486,MAPK/RTK,1,32
RDKit2D,529,1486,PI3K/AKT/mTOR,1,32
RDKit2D,227,1323,Cell cycle/mitosis,2,30
RDKit2D,227,1323,DNA damage/repair,2,30
RDKit2D,227,1323,PI3K/AKT/mTOR,1,30
RDKit2D,94,358,Lipid/transport state,1,23
RDKit2D,94,358,PI3K/AKT/mTOR,1,23
RDKit2D,94,817,Cell cycle/mitosis,2,30
RDKit2D,94,817,DNA damage/repair,1,30
RDKit2D,94,817,Lipid/transport state,1,30
RDKit2D,94,817,PI3K/AKT/mTOR,1,30
RDKit2D,529,1739,Cell cycle/mitosis,1,24
RDKit2D,529,1739,PI3K/AKT/mTOR,1,24
RDKit2D,300,1437,Lipid/transport state,1,25
RDKit2D,300,1437,MAPK/RTK,1,25
RDKit2D,1220,1637,Nuclear receptor/xenobiotic,1,20
RDKit2D,13,836,Cell cycle/mitosis,4,27
RDKit2D,13,836,DNA damage/repair,1,27
RDKit2D,13,836,PI3K/AKT/mTOR,1,27
RDKit2D,300,1846,Cell cycle/mitosis,1,25
RDKit2D,300,1846,Epigenetic/chromatin,1,25
RDKit2D,300,1846,Lipid/transport state,1,25
RDKit2D,33,1692,Cell cycle/mitosis,2,20
RDKit2D,33,1692,Epigenetic/chromatin,1,20
RDKit2D,33,1692,MAPK/RTK,1,20
RDKit2D,33,1692,Microtubule,1,20
RDKit2D,33,1692,Nuclear receptor/xenobiotic,1,20
RDKit2D,33,1692,PI3K/AKT/mTOR,1,20
RDKit2D,1069,1854,DNA damage/repair,1,9
RDKit2D,1489,1763,Cell cycle/mitosis,1,30
RDKit2D,1489,1763,Proteostasis,1,30
RDKit2D,1056,1175,Cell cycle/mitosis,1,16
RDKit2D,1056,1175,DNA damage/repair,1,16
RDKit2D,1056,1175,Lipid/transport state,1,16
RDKit2D,681,1503,Cell cycle/mitosis,3,29
RDKit2D,681,1503,MAPK/RTK,2,29
RDKit2D,681,1503,Nuclear receptor/xenobiotic,1,29
RDKit2D,681,1503,PI3K/AKT/mTOR,1,29
RDKit2D,458,536,Cell cycle/mitosis,1,16
RDKit2D,458,536,Nuclear receptor/xenobiotic,1,16
RDKit2D,458,536,Proteostasis,1,16
RDKit2D,1047,1805,Cell cycle/mitosis,2,19
RDKit2D,1047,1805,Nuclear receptor/xenobiotic,2,19
RDKit2D,1047,1805,Lipid/transport state,1,19
RDKit2D,87,1437,Nuclear receptor/xenobiotic,2,25
RDKit2D,87,1437,MAPK/RTK,1,25
RDKit2D,1236,1486,Nuclear receptor/xenobiotic,4,33
RDKit2D,1236,1486,Cell cycle/mitosis,3,33
RDKit2D,1236,1486,DNA damage/repair,1,33
RDKit2D,1236,1486,MAPK/RTK,1,33
RDKit2D,1236,1486,PI3K/AKT/mTOR,1,33
RDKit2D,1079,1787,Nuclear receptor/xenobiotic,3,26
RDKit2D,1079,1787,MAPK/RTK,1,26
RDKit2D,1079,1787,PI3K/AKT/mTOR,1,26
RDKit2D,1043,1189,PI3K/AKT/mTOR,1,17
RDKit2D,717,1119,Cell cycle/mitosis,3,21
RDKit2D,717,1119,Nuclear receptor/xenobiotic,2,21
RDKit2D,717,1119,DNA damage/repair,1,21
RDKit2D,281,385,MAPK/RTK,1,16
RDKit2D,281,385,Nuclear receptor/xenobiotic,1,16
RDKit2D,273,1214,MAPK/RTK,1,22
RDKit2D,379,1597,Nuclear receptor/xenobiotic,3,14
RDKit2D,379,1597,DNA damage/repair,1,14
RDKit2D,1052,1056,Cell cycle/mitosis,1,11
RDKit2D,1052,1056,Lipid/transport state,1,11
RDKit2D,1110,1598,Lipid/transport state,1,5
RDKit2D,592,1539,Cell cycle/mitosis,1,15
RDKit2D,592,1539,DNA damage/repair,1,15
RDKit2D,592,1539,Nuclear receptor/xenobiotic,1,15
RDKit2D,1401,1451,Cell cycle/mitosis,2,19
RDKit2D,1401,1451,PI3K/AKT/mTOR,2,19
RDKit2D,841,1235,Cell cycle/mitosis,1,18
RDKit2D,841,1235,Nuclear receptor/xenobiotic,1,18
RDKit2D,841,1235,PI3K/AKT/mTOR,1,18
RDKit2D,529,1238,Cell cycle/mitosis,1,25
RDKit2D,0,528,PI3K/AKT/mTOR,2,35
RDKit2D,0,528,Cell cycle/mitosis,1,35
RDKit2D,0,528,DNA damage/repair,1,35
RDKit2D,0,528,Lipid/transport state,1,35
RDKit2D,389,1186,Nuclear receptor/xenobiotic,3,28
RDKit2D,389,1186,Cell cycle/mitosis,2,28
RDKit2D,35,314,DNA damage/repair,1,3
RDKit2D,35,314,Nuclear receptor/xenobiotic,1,3
RDKit2D,1128,1238,Cell cycle/mitosis,1,5
RDKit2D,1073,1079,MAPK/RTK,2,31
RDKit2D,1073,1079,Cell cycle/mitosis,1,31
RDKit2D,1073,1079,PI3K/AKT/mTOR,1,31
RDKit2D,436,1401,Cell cycle/mitosis,2,37
RDKit2D,436,1401,PI3K/AKT/mTOR,2,37
RDKit2D,436,1401,DNA damage/repair,1,37
RDKit2D,449,1382,Cell cycle/mitosis,1,20
RDKit2D,449,1382,Nuclear receptor/xenobiotic,1,20
RDKit2D,94,1401,Cell cycle/mitosis,2,25
RDKit2D,94,1401,DNA damage/repair,1,25
RDKit2D,94,1401,PI3K/AKT/mTOR,1,25
RDKit2D,11,200,Nuclear receptor/xenobiotic,3,27
RDKit2D,11,200,Cell cycle/mitosis,2,27
RDKit2D,11,200,PI3K/AKT/mTOR,1,27
RDKit2D,232,1241,MAPK/RTK,1,6
RDKit2D,232,1241,Nuclear receptor/xenobiotic,1,6
RDKit2D,571,1277,Cell cycle/mitosis,1,18
RDKit2D,571,1277,Lipid/transport state,1,18
RDKit2D,1169,1389,Cell cycle/mitosis,1,11
RDKit2D,116,1382,Cell cycle/mitosis,2,25
RDKit2D,116,1382,DNA damage/repair,1,25
RDKit2D,387,1238,Cell cycle/mitosis,2,35
RDKit2D,387,1238,Epigenetic/chromatin,1,35
RDKit2D,1186,1637,Nuclear receptor/xenobiotic,2,16
RDKit2D,205,1637,Nuclear receptor/xenobiotic,1,10
RDKit2D,1236,1585,Nuclear receptor/xenobiotic,2,30
RDKit2D,1236,1585,Cell cycle/mitosis,1,30
RDKit2D,1236,1585,MAPK/RTK,1,30
RDKit2D,1236,1585,PI3K/AKT/mTOR,1,30
RDKit2D,273,1119,Cell cycle/mitosis,2,31
RDKit2D,273,1119,PI3K/AKT/mTOR,1,31
RDKit2D,116,227,Cell cycle/mitosis,2,34
RDKit2D,116,227,DNA damage/repair,2,34
RDKit2D,116,227,PI3K/AKT/mTOR,1,34
RDKit2D,436,881,Cell cycle/mitosis,2,36
RDKit2D,436,881,PI3K/AKT/mTOR,2,36
RDKit2D,436,881,Lipid/transport state,1,36
RDKit2D,116,1235,Cell cycle/mitosis,1,19
RDKit2D,116,1235,DNA damage/repair,1,19
RDKit2D,116,1235,PI3K/AKT/mTOR,1,19
RDKit2D,51,1220,Cell cycle/mitosis,1,33
RDKit2D,51,1220,Lipid/transport state,1,33
RDKit2D,1043,1709,Nuclear receptor/xenobiotic,1,12
RDKit2D,294,1043,Nuclear receptor/xenobiotic,1,15
RDKit2D,367,608,MAPK/RTK,1,22
RDKit2D,1043,1763,Lipid/transport state,1,21
RDKit2D,1043,1763,Nuclear receptor/xenobiotic,1,21
RDKit2D,1043,1763,PI3K/AKT/mTOR,1,21
RDKit2D,120,232,MAPK/RTK,2,28
RDKit2D,120,232,Cell cycle/mitosis,1,28
RDKit2D,762,1787,PI3K/AKT/mTOR,1,19
RDKit2D,450,1220,Cell cycle/mitosis,2,25
RDKit2D,450,1220,DNA damage/repair,1,25
